Indicator_Id,Indicator,Indicator_Name,answer,Display_Name,Dataset,Rank,Category_11,Category_12,Category_13,Category_14,Category_15,Category_21,Category_22,Category_23,Category_24,Category_25,Category_31,Category_32,Category_33,Category_34,New1,New2,New3,New4,New5,keyN
IPD363,,A3091,A3091,Freedom to establish and operate: large firms,IPD,,,,,,,,,,,,,,,,,,,,,363
IPD364,,A3090,A3090,Freedom to establish and operate: political parties,IPD,,,,,,,,,,,,,,,,,,,,,364
IPD454,,A3080,A3080,Influence of donors: public policies,IPD,,,,,,,,,,,,,,,,,,,,,454
IPD341,,A3072,A3072,Foreign economic stakeholders influence: public policies,IPD,,,,,,,,,,,,,,,,,,,,,341
IPD600,,A3071,A3071,National economic stakeholders influence: tax policy,IPD,,,,,,,,,,,,,,,,,,,,,600
IPD599,,A3070,A3070,National economic stakeholders influence: economic legislation,IPD,,,,,,,,,,,,,,,,,,,,,599
IPD278,,A3054,A3054,Equal treatment before the law: foreigners,IPD,,,,,,,,,,,,,,,,,,,,,278
IPD277,,A3053,A3053,Equal treatment before the law: citizens,IPD,,,,,,,,,,,,,,,,,,,,,277
IPD935,,A3052,A3052,Timeliness of judicial decisions,IPD,,,,,,,,,,,,,,,,,,,,,935
IPD275,,A3051,A3051,Enforcement of judicial decisions,IPD,,,,,,,,,,,,,,,,,,,,,275
IPD536,,A3050,A3050,Judicial independence,IPD,,,,,,,,,,,,,,,,,,,,,536
IPD955,,A3040,A3040,Transparency: public procurement,IPD,,,,,,,,,,,,,,,,,,,,,955
IPD3,,A3033,A3033,Ability to limit tax evasion,IPD,,,,,,,,,,,,,,,,,,,,,3
IPD265,,A3032,A3032,Efficiency of the tax administration: national territory,IPD,,,,,,,,,,,,,,,,,,,,,265
IPD264,,A3031,A3031,Efficiency of the tax administration: income tax,IPD,,,,,,,,,,,,,,,,,,,,,264
IPD263,,A3030,A3030,Efficiency of the tax administration: corporation tax,IPD,,,,,,,,,,,,,,,,,,,,,263
IPD151,,A3023,A3023,Corruption: between administrations and foreign businesses,IPD,,,,,,,,,,,,,,,,,,,,,151
IPD152,,A3022,A3022,Corruption: between administrations and local businesses,IPD,,,,,,,,,,,,,,,,,,,,,152
IPD569,,A3021,A3021,Level of largescale corruption (between the administration and firms),IPD,,,,,,,,,,,,,,,,,,,,,569
IPD555,,A3020,A3020,Level of,IPD,,,,,,,,,,,,,,,,,,,,,555
IPD507,,A3011,A3011,Is economic policy the subject of public debate,IPD,,,,,,,,,,,,,,,,,,,,,507
IPD506,,A3010,A3010,Is economic policy the subject of an official communication,IPD,,,,,,,,,,,,,,,,,,,,,506
IPD750,,A3005,A3005,Reliability: Stateowned banks accounts,IPD,,,,,,,,,,,,,,,,,,,,,750
IPD751,,A3004,A3004,Reliability: Stateowned firms accounts,IPD,,,,,,,,,,,,,,,,,,,,,751
IPD752,,A3003,A3003,Reliability: economic and financial statistics,IPD,,,,,,,,,,,,,,,,,,,,,752
IPD748,,A3002,A3002,Reliability: State accounts,IPD,,,,,,,,,,,,,,,,,,,,,748
IPD749,,A3001,A3001,Reliability: State budget,IPD,,,,,,,,,,,,,,,,,,,,,749
IPD511,,A3000,A3000,Is the IMF consultation under Article IV published?,IPD,,,,,,,,,,,,,,,,,,,,,511
IPD966,,A2042,A2042,Violent activities: natural resources,IPD,,,,,,,,,,,,,,,,,,,,,966
IPD965,,A2041,A2041,Violent activities: criminal organisations,IPD,,,,,,,,,,,,,,,,,,,,,965
IPD967,,A2040,A2040,Violent activities: political organisations,IPD,,,,,,,,,,,,,,,,,,,,,967
IPD962,,A2033,A2033,Violence against public officials,IPD,,,,,,,,,,,,,,,,,,,,,962
IPD485,,A2032,A2032,Internal conflicts: landrelated issues in urban areas,IPD,,,,,,,,,,,,,,,,,,,,,485
IPD484,,A2032,A2032,Internal conflicts: landrelated issues in rural areas,IPD,,,,,,,,,,,,,,,,,,,,,484
IPD486,,A2031,A2031,Internal conflicts: socialrelated issues,IPD,,,,,,,,,,,,,,,,,,,,,486
IPD482,,A2030,A2030,"Internal conflicts: ethnic, religious, regional",IPD,,,,,,,,,,,,,,,,,,,,,482
IPD886,,A2020,A2020,States arbitrary violence,IPD,,,,,,,,,,,,,,,,,,,,,886
IPD4,,A2013,A2013,Ability to reform: armed bodies,IPD,,,,,,,,,,,,,,,,,,,,,4
IPD136,,A2012,A2012,Control over the customs authorities,IPD,,,,,,,,,,,,,,,,,,,,,136
IPD137,,A2011,A2011,Control over the police,IPD,,,,,,,,,,,,,,,,,,,,,137
IPD135,,A2010,A2010,Control over the army,IPD,,,,,,,,,,,,,,,,,,,,,135
IPD807,,A2001,A2001,Security across the territory,IPD,,,,,,,,,,,,,,,,,,,,,807
IPD809,,A2000,A2000,Security of persons and goods,IPD,,,,,,,,,,,,,,,,,,,,,809
IPD339,,A1091,A1091,Fiscal autonomy: other subnational authorities,IPD,,,,,,,,,,,,,,,,,,,,,339
IPD338,,A1090,A1090,Fiscal autonomy: municipal authorities,IPD,,,,,,,,,,,,,,,,,,,,,338
IPD627,,A1081,A1081,Other subnational authorities: elected or appointed,IPD,,,,,,,,,,,,,,,,,,,,,627
IPD597,,A1080,A1080,Municipal authorities: elected or appointed,IPD,,,,,,,,,,,,,,,,,,,,,597
IPD550,,A1072,A1072,Legitimacy of the political authorities: national pride,IPD,,,,,,,,,,,,,,,,,,,,,550
IPD551,,A1071,A1071,Legitimacy of the political authorities: social benefit,IPD,,,,,,,,,,,,,,,,,,,,,551
IPD549,,A1070,A1070,Legitimacy of the political authorities: economic benefit,IPD,,,,,,,,,,,,,,,,,,,,,549
IPD622,,A1061,A1061,Opposition to the most recent change of Head of State: population,IPD,,,,,,,,,,,,,,,,,,,,,622
IPD621,,A1060,A1060,Opposition to the most recent change of Head of State: political forces,IPD,,,,,,,,,,,,,,,,,,,,,621
IPD62,,A1051,A1051,Assumption of political office in accordance with the rules,IPD,,,,,,,,,,,,,,,,,,,,,62
IPD38,,A1050,A1050,Amendment of the rules governing the assumption of political office,IPD,,,,,,,,,,,,,,,,,,,,,38
IPD349,,A1042,A1042,Freedom of access on the Internet,IPD,,,,,,,,,,,,,,,,,,,,,349
IPD377,,A1041,A1041,Genuine media pluralism,IPD,,,,,,,,,,,,,,,,,,,,,377
IPD359,,A1040,A1040,Freedom of the Press,IPD,,,,,,,,,,,,,,,,,,,,,359
IPD772,,A1033,A1033,Respect for the rights of minorities,IPD,,,,,,,,,,,,,,,,,,,,,772
IPD276,,A1032,A1032,Equal treatment,IPD,,,,,,,,,,,,,,,,,,,,,276
IPD352,,A1031,A1031,Freedom of assembly and demonstration,IPD,,,,,,,,,,,,,,,,,,,,,352
IPD353,,A1030,A1030,Freedom of association,IPD,,,,,,,,,,,,,,,,,,,,,353
IPD650,,A1022,A1022,Population participation (local level),IPD,,,,,,,,,,,,,,,,,,,,,650
IPD651,,A1021,A1021,Population participation (national level),IPD,,,,,,,,,,,,,,,,,,,,,651
IPD640,,A1020,A1020,Political or Social expression via ITC,IPD,,,,,,,,,,,,,,,,,,,,,640
IPD499,,A1011,A1011,Involvement of the military in politics,IPD,,,,,,,,,,,,,,,,,,,,,499
IPD455,,A1010,A1010,Influence of organizations,IPD,,,,,,,,,,,,,,,,,,,,,455
IPD632,,A1003,A1003,Oversight institutions,IPD,,,,,,,,,,,,,,,,,,,,,632
IPD756,,A1002,A1002,Representative Institutions,IPD,,,,,,,,,,,,,,,,,,,,,756
IPD266,,A1001,A1001,Electoral processes,IPD,,,,,,,,,,,,,,,,,,,,,266
IPD347,,A1000,A1000,Freedom and legality of elections,IPD,,,,,,,,,,,,,,,,,,,,,347
IPD693,,d9091,d9091,Proportion of unemployed young people in urban areas,IPD,,,,,,,,,,,,,,,,,,,,,693
IPD692,,d9090,d9090,Proportion of unemployed young people in rural areas,IPD,,,,,,,,,,,,,,,,,,,,,692
IPD726,,d9081,d9081,Recognition of occupational safety,IPD,,,,,,,,,,,,,,,,,,,,,726
IPD725,,d9080,d9080,Recognition of occupational health,IPD,,,,,,,,,,,,,,,,,,,,,725
IPD728,,d9071,d9071,Redistribution mechanisms: disadvantaged areas,IPD,,,,,,,,,,,,,,,,,,,,,728
IPD729,,d9070,d9070,Redistribution mechanisms: poorer section of the population,IPD,,,,,,,,,,,,,,,,,,,,,729
IPD829,,d9062,d9062,Share of higher education graduates: informal sector,IPD,,,,,,,,,,,,,,,,,,,,,829
IPD755,,d9061,d9061,Reluctance to hire higher university graduates,IPD,,,,,,,,,,,,,,,,,,,,,755
IPD958,,d9060,d9060,Unemployment rate for young university graduates,IPD,,,,,,,,,,,,,,,,,,,,,958
IPD791,,d9052,d9052,Role of networks: selection of business leaders,IPD,,,,,,,,,,,,,,,,,,,,,791
IPD792,,d9051,d9051,Role of networks: selection of senior officials,IPD,,,,,,,,,,,,,,,,,,,,,792
IPD793,,d9050,d9050,Role of networks: selection of senior politicians,IPD,,,,,,,,,,,,,,,,,,,,,793
IPD960,,d9040,d9040,Upward social mobility linked to merit,IPD,,,,,,,,,,,,,,,,,,,,,960
IPD500,,d9032,d9032,Irregularities in obtaining university degrees,IPD,,,,,,,,,,,,,,,,,,,,,500
IPD789,,d9031,d9031,Role of networks in recruitment and promotion in the private sector,IPD,,,,,,,,,,,,,,,,,,,,,789
IPD788,,d9030,d9030,Role of networks in recruitment and promotion in the administration,IPD,,,,,,,,,,,,,,,,,,,,,788
IPD108,,d9021,d9021,Child labour in rural areas,IPD,,,,,,,,,,,,,,,,,,,,,108
IPD109,,d9020,d9020,Child labour in urban areas,IPD,,,,,,,,,,,,,,,,,,,,,109
IPD186,,d9012,d9012,Discrimination on the labour market: gender,IPD,,,,,,,,,,,,,,,,,,,,,186
IPD185,,d9011,d9011,Discrimination on the labour market: communitybased,IPD,,,,,,,,,,,,,,,,,,,,,185
IPD194,,d9010,d9010,Disparity in labour income,IPD,,,,,,,,,,,,,,,,,,,,,194
IPD721,,d9004,d9004,Quality of public services: public transport,IPD,,,,,,,,,,,,,,,,,,,,,721
IPD717,,d9003,d9003,Quality of public services: basic healthcare,IPD,,,,,,,,,,,,,,,,,,,,,717
IPD718,,d9002,d9002,Quality of public services: higher educationuniversity,IPD,,,,,,,,,,,,,,,,,,,,,718
IPD719,,d9001,d9001,Quality of public services: primary and secondary education (rural areas),IPD,,,,,,,,,,,,,,,,,,,,,719
IPD720,,d9000,d9000,Quality of public services: primary and secondary education (urban areas),IPD,,,,,,,,,,,,,,,,,,,,,720
IPD2,,d8000,d8000,Ability to hire foreign executives in firms,IPD,,,,,,,,,,,,,,,,,,,,,2
IPD271,,d7022,d7022,Employers organizations and the general interest,IPD,,,,,,,,,,,,,,,,,,,,,271
IPD982,,d7021,d7021,Workers organizations and the general interest,IPD,,,,,,,,,,,,,,,,,,,,,982
IPD168,,d7020,d7020,Demands of workers and employers organisations taken into account,IPD,,,,,,,,,,,,,,,,,,,,,168
IPD851,,d7012,d7012,Social dialogue effectiveness at branch level,IPD,,,,,,,,,,,,,,,,,,,,,851
IPD852,,d7011,d7011,Social dialogue effectiveness at national level,IPD,,,,,,,,,,,,,,,,,,,,,852
IPD853,,d7010,d7010,Social dialogue effectiveness within companies,IPD,,,,,,,,,,,,,,,,,,,,,853
IPD803,,d7001,d7001,Scale of strike movements: private sector,IPD,,,,,,,,,,,,,,,,,,,,,803
IPD804,,d7000,d7000,Scale of strike movements: public sector,IPD,,,,,,,,,,,,,,,,,,,,,804
IPD274,,d6022,d6022,Employment contract protection: redundancies,IPD,,,,,,,,,,,,,,,,,,,,,274
IPD273,,d6021,d6021,Employment contract protection: individual dismissal,IPD,,,,,,,,,,,,,,,,,,,,,273
IPD834,,d6020,d6020,Share of permanent contracts,IPD,,,,,,,,,,,,,,,,,,,,,834
IPD262,,d6011,d6011,Efficiency of the system of industrial tribunals,IPD,,,,,,,,,,,,,,,,,,,,,262
IPD448,,d6010,d6010,Independence of the workplace inspectorate,IPD,,,,,,,,,,,,,,,,,,,,,448
IPD193,,d6001,d6001,Dismissal procedures observed in the formal sector,IPD,,,,,,,,,,,,,,,,,,,,,193
IPD592,,d6000,d6000,Minimum wage respected in the formal sector,IPD,,,,,,,,,,,,,,,,,,,,,592
IPD404,,d5010,d5010,Higher education system and business needs,IPD,,,,,,,,,,,,,,,,,,,,,404
IPD972,,d5001,d5001,Vocational training adapted to firms requirements?,IPD,,,,,,,,,,,,,,,,,,,,,972
IPD971,,d5000,d5000,Vocational training,IPD,,,,,,,,,,,,,,,,,,,,,971
IPD844,,d4021,d4021,Significance of informal work in rural areas,IPD,,,,,,,,,,,,,,,,,,,,,844
IPD845,,d4020,d4020,Significance of informal work in urban areas,IPD,,,,,,,,,,,,,,,,,,,,,845
IPD675,,d4011,d4011,Professional mobility of formal sector employees,IPD,,,,,,,,,,,,,,,,,,,,,675
IPD727,,d4010,d4010,Redeployment and retraining mechanisms for employees,IPD,,,,,,,,,,,,,,,,,,,,,727
IPD977,,d4002,d4002,Wage indexation to inflation,IPD,,,,,,,,,,,,,,,,,,,,,977
IPD656,,d4001,d4001,Practice of guaranteed employment in the private sector,IPD,,,,,,,,,,,,,,,,,,,,,656
IPD659,,d4000,d4000,Practice of guaranteed hiring of graduates in the public sector,IPD,,,,,,,,,,,,,,,,,,,,,659
IPD638,,d1011,d1011,Pluralism of trade unions,IPD,,,,,,,,,,,,,,,,,,,,,638
IPD449,,d1010,d1010,Independence of trade unions,IPD,,,,,,,,,,,,,,,,,,,,,449
IPD348,,d1003,d1003,Freedom for trade unions to operate in firms,IPD,,,,,,,,,,,,,,,,,,,,,348
IPD354,,d1002,d1002,Freedom of collective bargaining in firms,IPD,,,,,,,,,,,,,,,,,,,,,354
IPD781,,d1001,d1001,Right to strike in the public sector and the civil service,IPD,,,,,,,,,,,,,,,,,,,,,781
IPD780,,d1000,d1000,Right to strike in the private sector,IPD,,,,,,,,,,,,,,,,,,,,,780
IPD585,,c9002,c9002,Microfinance: repayment rates,IPD,,,,,,,,,,,,,,,,,,,,,585
IPD469,,c9001,c9001,Institutional microfinance,IPD,,,,,,,,,,,,,,,,,,,,,469
IPD457,,c9000,c9000,Informal microfinance,IPD,,,,,,,,,,,,,,,,,,,,,457
IPD243,,c8003,c8003,Ease of domestic banks and companies to obtain access to international finance,IPD,,,,,,,,,,,,,,,,,,,,,243
IPD244,,c8002,c8002,Ease of foreignfunded firms to obtain loans from local banks,IPD,,,,,,,,,,,,,,,,,,,,,244
IPD308,,c8001,c8001,Existence of establishment rights for foreign banks,IPD,,,,,,,,,,,,,,,,,,,,,308
IPD609,,c8000,c8000,Opening of bank capital to foreign investment,IPD,,,,,,,,,,,,,,,,,,,,,609
IPD897,,c7042,c7042,Strengthening of the systems providing information about the position of banks,IPD,,,,,,,,,,,,,,,,,,,,,897
IPD896,,c7041,c7041,Strengthening of the supervision of the financial system,IPD,,,,,,,,,,,,,,,,,,,,,896
IPD895,,c7040,c7040,Strengthening of the prudential rules in the banking system,IPD,,,,,,,,,,,,,,,,,,,,,895
IPD260,,c7032,c7032,Efficiency of the financial market supervisory authority,IPD,,,,,,,,,,,,,,,,,,,,,260
IPD261,,c7031,c7031,Efficiency of the insurance market supervisory authority,IPD,,,,,,,,,,,,,,,,,,,,,261
IPD259,,c7030,c7030,Efficiency of the banking supervisory authority,IPD,,,,,,,,,,,,,,,,,,,,,259
IPD82,,c7023,c7023,Banking prudential rules: external exposure,IPD,,,,,,,,,,,,,,,,,,,,,82
IPD81,,c7022,c7022,Banking prudential rules: concentration of loans,IPD,,,,,,,,,,,,,,,,,,,,,81
IPD83,,c7021,c7021,Banking prudential rules: sectoral concentration of loans,IPD,,,,,,,,,,,,,,,,,,,,,83
IPD80,,c7020,c7020,Banking prudential rules: asset coverage,IPD,,,,,,,,,,,,,,,,,,,,,80
IPD337,,c7010,c7010,Financial sector: competition regulation,IPD,,,,,,,,,,,,,,,,,,,,,337
IPD123,,c7000,c7000,Competition in the banking system,IPD,,,,,,,,,,,,,,,,,,,,,123
IPD950,,c6020,c6020,Transparency of information on listed companies,IPD,,,,,,,,,,,,,,,,,,,,,950
IPD258,,c6010,c6010,Efficiency of bank guarantees,IPD,,,,,,,,,,,,,,,,,,,,,258
IPD22,,c6001,c6001,Accounts certification for banks,IPD,,,,,,,,,,,,,,,,,,,,,22
IPD877,,c6000,c6000,Standardised accounting system,IPD,,,,,,,,,,,,,,,,,,,,,877
IPD872,,c5020,c5020,Sovereign wealth fund (national),IPD,,,,,,,,,,,,,,,,,,,,,872
IPD172,,c5010,c5010,Development of venture capital,IPD,,,,,,,,,,,,,,,,,,,,,172
IPD848,,c5000,c5000,Skills level of bank executives,IPD,,,,,,,,,,,,,,,,,,,,,848
IPD442,,c4020,c4020,Independence of the Central Bank,IPD,,,,,,,,,,,,,,,,,,,,,442
IPD389,,c4012,c4012,Guidance of the credit flow by the State,IPD,,,,,,,,,,,,,,,,,,,,,389
IPD153,,c4011,c4011,Credit: quantitative control,IPD,,,,,,,,,,,,,,,,,,,,,153
IPD832,,c4010,c4010,Share of interest rates administrated,IPD,,,,,,,,,,,,,,,,,,,,,832
IPD821,,c4000,c4000,Share of Stateowned banks,IPD,,,,,,,,,,,,,,,,,,,,,821
IPD414,,b8030,b8030,Importance of joint ventures,IPD,,,,,,,,,,,,,,,,,,,,,414
IPD759,,b8021,b8021,Resistance to financial liberalisation: public services,IPD,,,,,,,,,,,,,,,,,,,,,759
IPD758,,b8020,b8020,Resistance to financial liberalisation: private companies,IPD,,,,,,,,,,,,,,,,,,,,,758
IPD760,,b8011,b8011,Resistance to trade liberalization: lobby groups,IPD,,,,,,,,,,,,,,,,,,,,,760
IPD605,,b8010,b8010,Obtaining import licenses,IPD,,,,,,,,,,,,,,,,,,,,,605
IPD974,,b8001,b8001,WTO membership,IPD,,,,,,,,,,,,,,,,,,,,,974
IPD154,,b8000,b8000,Currency convertibility,IPD,,,,,,,,,,,,,,,,,,,,,154
IPD706,,b7040,b7040,Public information on the capital structure of firms,IPD,,,,,,,,,,,,,,,,,,,,,706
IPD707,,b7030,b7030,Public ownership in large firms,IPD,,,,,,,,,,,,,,,,,,,,,707
IPD254,,b7020,b7020,"Effectiveness of arrangements to combat restrictive collective agreements (cartels, etc.)",IPD,,,,,,,,,,,,,,,,,,,,,254
IPD827,,b7012,b7012,Share of distribution guaranteed by large foreign firms,IPD,,,,,,,,,,,,,,,,,,,,,827
IPD828,,b7011,b7011,Share of distribution guaranteed by large national firms,IPD,,,,,,,,,,,,,,,,,,,,,828
IPD833,,b7010,b7010,Share of largescale distribution in the retail sector,IPD,,,,,,,,,,,,,,,,,,,,,833
IPD159,,b7001,b7001,De facto obstacles related to established competing firms practices,IPD,,,,,,,,,,,,,,,,,,,,,159
IPD158,,b7000,b7000,"De facto obstacles of an administrative nature (red tape, etc)",IPD,,,,,,,,,,,,,,,,,,,,,158
IPD665,,b6092,b6092,Price tension on land: averagesized towns,IPD,,,,,,,,,,,,,,,,,,,,,665
IPD666,,b6091,b6091,Price tension on land: large conglomerations,IPD,,,,,,,,,,,,,,,,,,,,,666
IPD663,,b6090,b6090,Pressure on land: rural areas,IPD,,,,,,,,,,,,,,,,,,,,,663
IPD543,,b6083,b6083,Land tenure rights: rural areas,IPD,,,,,,,,,,,,,,,,,,,,,543
IPD544,,b6082,b6082,Land tenure rights: urban and periurban areas,IPD,,,,,,,,,,,,,,,,,,,,,544
IPD542,,b6081,b6081,Land issues as a political and media concern,IPD,,,,,,,,,,,,,,,,,,,,,542
IPD289,,b6080,b6080,"Evictionexpulsion operations (excluding conflicts, etc.)",IPD,,,,,,,,,,,,,,,,,,,,,289
IPD708,,b6071,b6071,Public policies for access to land: disadvantaged groups,IPD,,,,,,,,,,,,,,,,,,,,,708
IPD673,,b6070,b6070,Procedures for land tenure formalisation and registration,IPD,,,,,,,,,,,,,,,,,,,,,673
IPD541,,b6060,b6060,Land in public ownership,IPD,,,,,,,,,,,,,,,,,,,,,541
IPD943,,b6050,b6050,Traditional rights system: rural land,IPD,,,,,,,,,,,,,,,,,,,,,943
IPD198,,b6040,b6040,Diversity of the land tenure system: recognition by the State,IPD,,,,,,,,,,,,,,,,,,,,,198
IPD197,,b6030,b6030,Diversity of the land tenure system,IPD,,,,,,,,,,,,,,,,,,,,,197
IPD479,,b6022,b6022,Intellectual property: intangible goods,IPD,,,,,,,,,,,,,,,,,,,,,479
IPD478,,b6021,b6021,Intellectual property: industrial counterfeiting,IPD,,,,,,,,,,,,,,,,,,,,,478
IPD480,,b6020,b6020,Intellectual property: trade secretsindustrial patents,IPD,,,,,,,,,,,,,,,,,,,,,480
IPD908,,b6011,b6011,System of norms and standards (international system),IPD,,,,,,,,,,,,,,,,,,,,,908
IPD909,,b6010,b6010,System of norms and standards (national system),IPD,,,,,,,,,,,,,,,,,,,,,909
IPD497,,b6004,b6004,Intervention of international auditing firms,IPD,,,,,,,,,,,,,,,,,,,,,497
IPD106,,b6003,b6003,Certification of company accounts (large firms),IPD,,,,,,,,,,,,,,,,,,,,,106
IPD105,,b6002,b6002,Certification of company accounts (SMEs),IPD,,,,,,,,,,,,,,,,,,,,,105
IPD878,,b6001,b6001,Standardised accounting system: large companies,IPD,,,,,,,,,,,,,,,,,,,,,878
IPD875,,b6000,b6000,Standard accounting system  (SMEs),IPD,,,,,,,,,,,,,,,,,,,,,875
IPD902,,b5022,b5022,Subcontracting: national and foreign firms,IPD,,,,,,,,,,,,,,,,,,,,,902
IPD901,,b5021,b5021,Subcontracting: large national firms and SMEs,IPD,,,,,,,,,,,,,,,,,,,,,901
IPD900,,b5020,b5020,Subcontracting: between SMEs,IPD,,,,,,,,,,,,,,,,,,,,,900
IPD714,,b5013,b5013,Public support in moving upmarket and acquiring technologies: large companies,IPD,,,,,,,,,,,,,,,,,,,,,714
IPD713,,b5012,b5012,Public support in moving upmarket and acquiring technologies: SMEs,IPD,,,,,,,,,,,,,,,,,,,,,713
IPD916,,b5011,b5011,Technology transfers: foreign to domestic stakeholders,IPD,,,,,,,,,,,,,,,,,,,,,916
IPD703,,b5010,b5010,Public authorities support to public or private R&D,IPD,,,,,,,,,,,,,,,,,,,,,703
IPD914,,b5002,b5002,Technical capacities: large companies,IPD,,,,,,,,,,,,,,,,,,,,,914
IPD913,,b5001,b5001,Technical capacities: SMEs,IPD,,,,,,,,,,,,,,,,,,,,,913
IPD746,,b5000,b5000,Relationship between firms and universitiesresearch institutes,IPD,,,,,,,,,,,,,,,,,,,,,746
IPD906,,b4042,b4042,Subsidies: petrol at the pumps,IPD,,,,,,,,,,,,,,,,,,,,,906
IPD905,,b4041,b4041,Subsidies: commodities,IPD,,,,,,,,,,,,,,,,,,,,,905
IPD822,,b4040,b4040,Share of administered prices,IPD,,,,,,,,,,,,,,,,,,,,,822
IPD77,,b4030,b4030,Balance of the accounts of Stateowned and partly Stateowned firms,IPD,,,,,,,,,,,,,,,,,,,,,77
IPD671,,b4023,b4023,Privatization: replacement of managersshareholders,IPD,,,,,,,,,,,,,,,,,,,,,671
IPD672,,b4022,b4022,Privatization: transfer pricemarket price,IPD,,,,,,,,,,,,,,,,,,,,,672
IPD952,,b4021,b4021,Transparency of privatisation procedures,IPD,,,,,,,,,,,,,,,,,,,,,952
IPD670,,b4020,b4020,Privatization programme: strategic vision,IPD,,,,,,,,,,,,,,,,,,,,,670
IPD683,,b4015,b4015,Proportion of public sector: public transport,IPD,,,,,,,,,,,,,,,,,,,,,683
IPD684,,b4014,b4014,Proportion of public sector: telecommunications,IPD,,,,,,,,,,,,,,,,,,,,,684
IPD681,,b4013,b4013,Proportion of public sector: electricity,IPD,,,,,,,,,,,,,,,,,,,,,681
IPD685,,b4012,b4012,Proportion of public sector: water and sanitation,IPD,,,,,,,,,,,,,,,,,,,,,685
IPD680,,b4011,b4011,Proportion of public sector: basic healthcare,IPD,,,,,,,,,,,,,,,,,,,,,680
IPD682,,b4010,b4010,Proportion of public sector: primary and secondary education,IPD,,,,,,,,,,,,,,,,,,,,,682
IPD676,,b4000,b4000,Proportion of GDP accounted for by Stateowned and partly Stateowned firms,IPD,,,,,,,,,,,,,,,,,,,,,676
IPD679,,b3050,b3050,Proportion of public revenues from the exploitation of natural resources,IPD,,,,,,,,,,,,,,,,,,,,,679
IPD314,,b3042,b3042,Exploitation of natural resources: achievement of objectives serving the general,IPD,,,,,,,,,,,,,,,,,,,,,314
IPD776,,b3041,b3041,Revenues from the exploitation of natural resources: longterm investment,IPD,,,,,,,,,,,,,,,,,,,,,776
IPD777,,b3040,b3040,Revenues from the exploitation of natural resources: transparency,IPD,,,,,,,,,,,,,,,,,,,,,777
IPD710,,b3031,b3031,Public procurement: conditions relating to the general interest,IPD,,,,,,,,,,,,,,,,,,,,,710
IPD907,,b3030,b3030,Support: related to general interest objectives,IPD,,,,,,,,,,,,,,,,,,,,,907
IPD242,,b3020,b3020,Dynamism of Special Economic Zones,IPD,,,,,,,,,,,,,,,,,,,,,242
IPD910,,b3010,b3010,Targeted support: emerging dynamic sectors,IPD,,,,,,,,,,,,,,,,,,,,,910
IPD245,,b3001,b3001,Ease of setting up a subsidiary of a foreign firm,IPD,,,,,,,,,,,,,,,,,,,,,245
IPD246,,b3000,b3000,Ease of starting a business (local law),IPD,,,,,,,,,,,,,,,,,,,,,246
IPD476,,a9081,a9081,Integration capacity: smaller cities and towns,IPD,,,,,,,,,,,,,,,,,,,,,476
IPD475,,a9080,a9080,Integration capacity: major cities,IPD,,,,,,,,,,,,,,,,,,,,,475
IPD947,,a9072,a9072,Traditional solidarity: between urban and rural areas,IPD,,,,,,,,,,,,,,,,,,,,,947
IPD948,,a9071,a9071,Traditional solidarity: rural areas,IPD,,,,,,,,,,,,,,,,,,,,,948
IPD938,,a9070,a9070,Traditional Solidarity: urban and periurban areas,IPD,,,,,,,,,,,,,,,,,,,,,938
IPD467,,a9062,a9062,Institutional Solidarity: retirement,IPD,,,,,,,,,,,,,,,,,,,,,467
IPD468,,a9061,a9061,Institutional Solidarity: unemployment,IPD,,,,,,,,,,,,,,,,,,,,,468
IPD466,,a9060,a9060,Institutional Solidarity: health and disability,IPD,,,,,,,,,,,,,,,,,,,,,466
IPD924,,a9055,a9055,Territorial coverage: maintenance and solid waste disposal,IPD,,,,,,,,,,,,,,,,,,,,,924
IPD926,,a9054,a9054,Territorial coverage: transport infrastructure,IPD,,,,,,,,,,,,,,,,,,,,,926
IPD923,,a9053,a9053,Territorial coverage: electricity grid,IPD,,,,,,,,,,,,,,,,,,,,,923
IPD922,,a9052,a9052,Territorial coverage: drinking water and sanitation networks,IPD,,,,,,,,,,,,,,,,,,,,,922
IPD921,,a9051,a9051,Territorial coverage: basic healthcare services,IPD,,,,,,,,,,,,,,,,,,,,,921
IPD925,,a9050,a9050,Territorial coverage: public schools,IPD,,,,,,,,,,,,,,,,,,,,,925
IPD279,,a9043,a9043,Equal treatment: access to public employment,IPD,,,,,,,,,,,,,,,,,,,,,279
IPD282,,a9042,a9042,Equal treatment: administrative procedures,IPD,,,,,,,,,,,,,,,,,,,,,282
IPD280,,a9041,a9041,Equal treatment: access to public healthcare,IPD,,,,,,,,,,,,,,,,,,,,,280
IPD281,,a9040,a9040,Equal treatment: access to public schools,IPD,,,,,,,,,,,,,,,,,,,,,281
IPD189,,a9034,a9034,Discrimination: on grounds of geographical origin,IPD,,,,,,,,,,,,,,,,,,,,,189
IPD190,,a9033,a9033,Discrimination: on grounds of regional origin,IPD,,,,,,,,,,,,,,,,,,,,,190
IPD191,,a9032,a9032,Discrimination: on grounds of religion,IPD,,,,,,,,,,,,,,,,,,,,,191
IPD187,,a9031,a9031,"Discrimination: on grounds of ethnicity, caste",IPD,,,,,,,,,,,,,,,,,,,,,187
