Indicator_Id,Indicator,Indicator_Name,answer,Display_Name,Dataset,Rank,Category_11,Category_12,Category_13,Category_14,Category_15,Category_21,Category_22,Category_23,Category_24,Category_25,Category_31,Category_32,Category_33,Category_34,New1,New2,New3,New4,New5,keyN
IBP285,,t3pbs,Total,When is the PreBudget Statement made available to the public?,IBP,,,,,,,,,,,,,,,,,,,,,285
IBP154,,Q133,Total,Does the Supreme Audit Institution SAI provide formal detailed feedback to the public on how their inputs have been used to determine its audit program or in Audit Reports?,IBP,,,,,,,,,,,,,,,,,,,,,154
IBP149,,Q132,Total,Does the Supreme Audit Institution SAI maintain any communication with the public regarding its Audit Reports beyond simply making these reports publicly available?,IBP,,,,,,,,,,,,,,,,,,,,,149
IBP152,,Q131,Total,Does the Supreme Audit Institution SAI maintain formal mechanisms through which the public can participate in audit investigations as respondents witnesses etc?,IBP,,,,,,,,,,,,,,,,,,,,,152
IBP150,,Q130,Total,Does the Supreme Audit Institution SAI maintain formal mechanisms through which the public can assist in formulating its audit program by identifying the agencies programs or projects that should be audited?,IBP,,,,,,,,,,,,,,,,,,,,,150
IBP29,,Q129,Total,Do the legislative committees that hold public hearings on the budget release reports to the public on these hearings?,IBP,,,,,,,,,,,,,,,,,,,,,29
IBP21,,Q128,Total,Do legislative committees hold public hearings on the individual budgets of central government administrative units ie ministries departments and agencies in which testimony from the public is heard?,IBP,,,,,,,,,,,,,,,,,,,,,21
IBP20,,Q127,Total,Do legislative committees hold public hearings on the individual budgets of central government administrative units ie ministries departments and agencies in which testimony from the executive branch is heard?,IBP,,,,,,,,,,,,,,,,,,,,,20
IBP35,,Q126,Total,Does a legislative committee or committees hold public hearings on the macroeconomic and fiscal framework presented in the budget in which testimony from the executive branch and the public is heard?,IBP,,,,,,,,,,,,,,,,,,,,,35
IBP183,,Q125,Total,Does the executive provide formal detailed feedback to the public on how its inputs have been used to develop budget plans and improve budget execution?,IBP,,,,,,,,,,,,,,,,,,,,,183
IBP219,,Q124,Total,Has the executive established mechanisms to identify the public’s perspective on budget execution?,IBP,,,,,,,,,,,,,,,,,,,,,219
IBP220,,Q123,Total,Has the executive established mechanisms to identify the public’s perspective on budget priorities?,IBP,,,,,,,,,,,,,,,,,,,,,220
IBP287,,Q122,Total,When the executive engages with the public during the budget execution process does it articulate what it hopes to achieve from the engagement and provide other information far enough in advance so that the public can participate in an informed manner?,IBP,,,,,,,,,,,,,,,,,,,,,287
IBP288,,Q121,Total,When the executive engages with the public during the budget formulation process does it articulate what it hopes to achieve from the engagement and provide other information far enough in advance so that the public can participate in an informed manner?,IBP,,,,,,,,,,,,,,,,,,,,,288
IBP256,,Q120,Total,Is the executive formally required to engage with the public during the formulation and execution phases of the budget process?,IBP,,,,,,,,,,,,,,,,,,,,,256
IBP182,,Q119,Total,Does the executive make available to the public clear accessible nontechnical definitions of terms used in the budget and other budgetrelated documents for instance in a glossary?,IBP,,,,,,,,,,,,,,,,,,,,,182
IBP218,,Q116,Total,Has the Supreme Audit Institution SAI established a monitoring system to provide ongoing independent evaluations of its audit processes a quality assurance system?,IBP,,,,,,,,,,,,,,,,,,,,,218
IBP32,,Q114,Total,Does a committee of the legislature hold public hearings to review and scrutinize Audit Reports?,IBP,,,,,,,,,,,,,,,,,,,,,32
IBP194,,Q113,Total,Does the executive seek input from the legislature prior to spending contingency funds or other funds for which no specific purpose was identified in the Enacted Budget and is it legally required to do so?,IBP,,,,,,,,,,,,,,,,,,,,,194
IBP289,,Q112,Total,When was the most recent supplemental budget approved?,IBP,,,,,,,,,,,,,,,,,,,,,289
IBP195,,Q111,Total,Does the executive seek input from the legislature prior to spending excess revenue that is amounts higher than originally anticipated that may become available during the budget execution period and is it legally required to do so?,IBP,,,,,,,,,,,,,,,,,,,,,195
IBP193,,Q110,Total,Does the executive seek input from the legislature prior to shifting funds within administrative units that receive explicit funding in the Enacted Budget and is it legally required to do so?,IBP,,,,,,,,,,,,,,,,,,,,,193
IBP192,,Q109,Total,Does the executive seek input from the legislature prior to shifting funds between administrative units that receive explicit funding in the Enacted Budget and is it legally required to do so?,IBP,,,,,,,,,,,,,,,,,,,,,192
IBP179,,Q105,Total,Does the executive hold consultations with members of the legislature as part of its process of determining budget priorities?,IBP,,,,,,,,,,,,,,,,,,,,,179
IBP199,,Q104,Total,Does the legislature debate budget policy prior to the tabling of the Executive’s Budget Proposal?,IBP,,,,,,,,,,,,,,,,,,,,,199
IBP202,,Q103,Total,Does the legislature have internal capacity to conduct budget analyses or use independent research capacity for such analyses?,IBP,,,,,,,,,,,,,,,,,,,,,202
IBP15,,Q75,Total,Do InYear Reports present information related to the composition of the total actual debt outstanding?,IBP,,,,,,,,,,,,,,,,,,,,,15
IBP264,,Q64,Total,What information is provided in the Citizens Budget?,IBP,,,,,,,,,,,,,,,,,,,,,264
IBP143,,Q56,Total,Does the PreBudget Statement present information on the government’s revenue policies and priorities that will guide the development of detailed estimates for the upcoming budget?,IBP,,,,,,,,,,,,,,,,,,,,,143
IBP141,,Q55,Total,Does the PreBudget Statement present information on the government’s expenditure policies and priorities that will guide the development of detailed estimates for the upcoming budget?,IBP,,,,,,,,,,,,,,,,,,,,,141
IBP145,,Q54,Total,Does the PreBudget Statement present information on the macroeconomic forecast upon which the budget projections are based?,IBP,,,,,,,,,,,,,,,,,,,,,145
IBP101,,Q45,Total,Does the Executive’s Budget Proposal or any supporting budget documentation present information on tax expenditures for at least the budget year?,IBP,,,,,,,,,,,,,,,,,,,,,101
IBP115,,Q43,Total,Does the Executive’s Budget Proposal or any supporting budget documentation present projections that assess the government’s future liabilities and the sustainability of its finances over the longer term?,IBP,,,,,,,,,,,,,,,,,,,,,115
IBP82,,Q42,Total,Does the Executive’s Budget Proposal or any supporting budget documentation present information on contingent liabilities such as government loan guarantees or insurance programs?,IBP,,,,,,,,,,,,,,,,,,,,,82
IBP96,,Q40,Total,Does the Executive’s Budget Proposal or any supporting budget documentation present information on nonfinancial assets held by the government?,IBP,,,,,,,,,,,,,,,,,,,,,96
IBP88,,Q39,Total,Does the Executive’s Budget Proposal or any supporting budget documentation present information on financial assets held by the government?,IBP,,,,,,,,,,,,,,,,,,,,,88
IBP99,,Q38,Total,Does the Executive’s Budget Proposal or any supporting budget documentation present information on quasifiscal activities for at least the budget year?,IBP,,,,,,,,,,,,,,,,,,,,,99
IBP86,,Q33,Total,Does the Executive’s Budget Proposal or any supporting budget documentation present information on extrabudgetary funds for at least the budget year?,IBP,,,,,,,,,,,,,,,,,,,,,86
IBP91,,Q31,Total,Does the Executive’s Budget Proposal or any supporting budget documentation present information on government borrowing and debt including its composition for the year preceding the budget year BY1?,IBP,,,,,,,,,,,,,,,,,,,,,91
IBP126,,Q16,Total,Does the Executive’s Budget Proposal or any supporting budget documentation show the impact of different macroeconomic assumptions ie sensitivity analysis on the budget?,IBP,,,,,,,,,,,,,,,,,,,,,126
IBP103,,Q15,Total,Does the Executive’s Budget Proposal or any supporting budget documentation present information on the macroeconomic forecast upon which the budget projections are based?,IBP,,,,,,,,,,,,,,,,,,,,,103
IBP107,,Q14,Total,Does the Executive’s Budget Proposal or any supporting budget documentation present information related to the composition of the total debt outstanding at the end of the budget year?,IBP,,,,,,,,,,,,,,,,,,,,,107
IBP209,,Q125,Total,Does the supreme audit institution SAI provide formal detailed feedback to the public on how their inputs have been used to determine its audit program or in audit reports?,IBP,,,,,,,,,,,,,,,,,,,,,209
IBP147,,Q124,Total,Does the SAI maintain any communication with the public regarding its audit reports beyond simply making these reports publicly available?,IBP,,,,,,,,,,,,,,,,,,,,,147
IBP208,,Q123,Total,Does the supreme audit institution SAI maintain formal mechanisms through which the public can participate in the audit process?,IBP,,,,,,,,,,,,,,,,,,,,,208
IBP30,,Q122,Total,Do the legislative committees that hold public hearings release reports to the public on these hearings?,IBP,,,,,,,,,,,,,,,,,,,,,30
IBP34,,Q121,Total,Does a legislative committee or committees hold public hearings on the individual budgets of central government administrative units ie ministries departments and agencies in which testimony from the public is heard?,IBP,,,,,,,,,,,,,,,,,,,,,34
IBP222,,Q117,Total,Has the executive established practical and accessible mechanisms to identify the public’s perspective on budget execution?,IBP,,,,,,,,,,,,,,,,,,,,,222
IBP223,,Q116,Total,Has the executive established practical and accessible mechanisms to identify the public’s perspective on budget priorities?,IBP,,,,,,,,,,,,,,,,,,,,,223
IBP178,,Q115,Total,Does the executive clearly and in a timely manner articulate its purpose for engaging the public during the budget formulation and execution processes?,IBP,,,,,,,,,,,,,,,,,,,,,178
IBP255,,Q114,Total,Is the executive formally required to engage with the public during the budget process?,IBP,,,,,,,,,,,,,,,,,,,,,255
IBP181,,Q113,Total,Does the executive make available to the public accessible nontechnical definitions of terms used in the budget and other budgetrelated documents for instance in a glossary?,IBP,,,,,,,,,,,,,,,,,,,,,181
IBP2,,Q112,Total,Are Citizens Budget throughout the budget process?,IBP,,,,,,,,,,,,,,,,,,,,,2
IBP10,,Q111,Total,Are the public’s priorities on budget information taken into consideration by the executive while drafting the Citizens Budget?,IBP,,,,,,,,,,,,,,,,,,,,,10
IBP267,,Q109,Total,What is the most detail provided by the Citizens Budget?,IBP,,,,,,,,,,,,,,,,,,,,,267
IBP37,,Q108,Total,Does either the supreme audit institution or legislature release to the public a report that tracks actions taken by the executive to address audit recommendations?,IBP,,,,,,,,,,,,,,,,,,,,,37
IBP33,,Q107,Total,Does a committee of the legislature view and scrutinize the audit reports?,IBP,,,,,,,,,,,,,,,,,,,,,33
IBP281,,Q106,Total,When does the legislature approve the expenditure of contingency funds or other funds for which no specific purpose was identified in the Enacted Budget?,IBP,,,,,,,,,,,,,,,,,,,,,281
IBP282,,Q105,Total,When does the legislature typically approve supplemental budgets?,IBP,,,,,,,,,,,,,,,,,,,,,282
IBP270,,Q104,Total,What legal or regulatory restrictions are in place on the executive’s discretion to spend excess revenue that may become available during the budget execution period?,IBP,,,,,,,,,,,,,,,,,,,,,270
IBP258,,Q103,Total,Is the executive required seek input from the legislature when it shifts funds between line items except when the amounts are below a certain minimal level specified in law or regulation?,IBP,,,,,,,,,,,,,,,,,,,,,258
IBP257,,Q102,Total,Is the executive required by law or regulation to seek input from the legislature when it shifts funds between administrative units that receive explicit funding through the annual budget?,IBP,,,,,,,,,,,,,,,,,,,,,257
IBP266,,Q101,Total,What is the highest level of detail provided for appropriations expenditure budget in the Enacted Budget approved by the legislature?,IBP,,,,,,,,,,,,,,,,,,,,,266
IBP200,,Q98,Total,Does the legislature formally debate the overall budget policy prior to the tabling of the Executive’s Budget Proposal?,IBP,,,,,,,,,,,,,,,,,,,,,200
IBP201,,Q97,Total,Does the legislature have internal capacity to conduct budget analyses or access to independent research capacity for such analyses?,IBP,,,,,,,,,,,,,,,,,,,,,201
IBP1,,Q96,Total,Are Audit Reports of the annual accounts of the security sector military police intelligence services and other secret programs provided to the legislature or relevant committee?,IBP,,,,,,,,,,,,,,,,,,,,,1
IBP207,,Q94,Total,Does the supreme audit institution SAI employ designated staff to undertake audits of the central government agencies pertaining to the security sector military police intelligence services?,IBP,,,,,,,,,,,,,,,,,,,,,207
IBP291,,Q93,Total,Who determines the budget of the supreme audit institution SAI?,IBP,,,,,,,,,,,,,,,,,,,,,291
IBP12,,Q92,Total,Beyond the established yearend attestation audits does the supreme audit institution SAI have the discretion in law to undertake those audits it may wish to?,IBP,,,,,,,,,,,,,,,,,,,,,12
IBP210,,Q91,Total,Does the supreme audit institution SAI release to the public audits of extrabudgetary funds?,IBP,,,,,,,,,,,,,,,,,,,,,210
IBP261,,Q90,Total,Must a branch of government other than the executive such as the legislature or the judiciary give final consent before the head of the supreme audit institution SAI can be removed from office?,IBP,,,,,,,,,,,,,,,,,,,,,261
IBP176,,Q89,Total,Does the annual Audit Reports that is released to the public include an executive summary?,IBP,,,,,,,,,,,,,,,,,,,,,176
IBP262,,Q88,Total,Two years after the end of a fiscal year what percentage of annual expenditures has been audited and included in except for secret programs the Audit Reports released to the public?,IBP,,,,,,,,,,,,,,,,,,,,,262
IBP230,,Q87,Total,How long after the end of the fiscal year are the final annual expenditures of national departments audited and the results of the audits except for secret programs released to the public?,IBP,,,,,,,,,,,,,,,,,,,,,230
IBP166,,Q86,Total,Does the YearEnd Report present the actual outcome for extrabudgetary funds?,IBP,,,,,,,,,,,,,,,,,,,,,166
IBP156,,Q85,Total,Does the YearEnd Report explain the differences between the enacted level of funds intended to benefit directly the country’s most impoverished populations and the actual outcome?,IBP,,,,,,,,,,,,,,,,,,,,,156
IBP161,,Q84,Total,Does the YearEnd Report explain the differences between the original performance indicators and the actual outcome?,IBP,,,,,,,,,,,,,,,,,,,,,161
IBP159,,Q83,Total,Does the YearEnd Report explain the differences between the original estimates of nonfinancial data and the actual outcome?,IBP,,,,,,,,,,,,,,,,,,,,,159
IBP160,,Q82,Total,Does the YearEnd Report explain the differences between the original macroeconomic forecast for the fiscal year and the actual outcome for that year?,IBP,,,,,,,,,,,,,,,,,,,,,160
IBP158,,Q81,Total,Does the YearEnd Report explain the differences between the enacted levels including inyear changes approved by the legislature and the actual outcome for revenues?,IBP,,,,,,,,,,,,,,,,,,,,,158
IBP271,,Q80,Total,What level of detail is the focus of the explanation of the differences between the enacted levels and the actual outcome for expenditures presented in the YearEnd Report?,IBP,,,,,,,,,,,,,,,,,,,,,271
IBP157,,Q79,Total,Does the YearEnd Report explain the differences between the enacted levels including inyear changes approved by the legislature and the actual outcome for expenditures?,IBP,,,,,,,,,,,,,,,,,,,,,157
IBP250,,Q78,Total,In the YearEnd Report have the data on the actual outcomes been audited?,IBP,,,,,,,,,,,,,,,,,,,,,250
IBP227,,Q77,Total,How long after the end of the budget year does the executive release to the public a YearEnd Report that discusses the budget’s actual outcome for the year?,IBP,,,,,,,,,,,,,,,,,,,,,227
IBP187,,Q76,Total,Does the executive release to the public a MidYear Review of the budget that includes updated revenue estimates for the budget year underway?,IBP,,,,,,,,,,,,,,,,,,,,,187
IBP269,,Q75,Total,What is the most detail provided in the MidYear Review for expenditures?,IBP,,,,,,,,,,,,,,,,,,,,,269
IBP186,,Q74,Total,Does the executive release to the public a MidYear Review of the budget that includes updated expenditure estimates for the budget year underway?,IBP,,,,,,,,,,,,,,,,,,,,,186
IBP185,,Q73,Total,Does the executive release to the public a MidYear Review of the budget that discusses the changes in economic outlook since the budget was enacted?,IBP,,,,,,,,,,,,,,,,,,,,,185
IBP217,,Q72,Total,For InYear Reports on actual expenditure released to the public by the executive how much time typically elapses between the end of the reporting period and when the report is released eg are quarterly reports released less than four weeks after the end of the quarter?,IBP,,,,,,,,,,,,,,,,,,,,,217
IBP19,,Q71,Total,Do InYear Reports released to the public on actual borrowing present information related to the composition of government debt such as interest rates on the debt maturity profile of the debt and currency denomination of the debt for the budget year?,IBP,,,,,,,,,,,,,,,,,,,,,19
IBP184,,Q70,Total,Does the executive release to the public InYear Reports on actual borrowing?,IBP,,,,,,,,,,,,,,,,,,,,,184
IBP28,,Q69,Total,Do the InYear Reports released to the public compare actual yeartodate revenue collections with either the original estimate for that period based on the enacted budget or the same period in the previous year?,IBP,,,,,,,,,,,,,,,,,,,,,28
IBP276,,Q68,Total,What share of revenue is covered by the InYear Reports on actual revenue collections?,IBP,,,,,,,,,,,,,,,,,,,,,276
IBP233,,Q67,Total,How often does the executive release to the public InYear Reports on actual revenue collections by source of revenue?,IBP,,,,,,,,,,,,,,,,,,,,,233
IBP27,,Q66,Total,Do the InYear Reports released to the public compare actual yeartodate expenditures with either the original estimate for that period based on the enacted budget or the same period in the previous year?,IBP,,,,,,,,,,,,,,,,,,,,,27
IBP268,,Q65,Total,What is the most detail provided in the InYear Reports on actual expenditures organized by administrative unit?,IBP,,,,,,,,,,,,,,,,,,,,,268
IBP275,,Q64,Total,What share of expenditure is covered by InYear Reports on actual expenditure organized by administrative unit economic classification andor function?,IBP,,,,,,,,,,,,,,,,,,,,,275
IBP232,,Q63,Total,How often does the executive release to the public InYear Reports on actual expenditure organized by administrative unit economic classification andor function?,IBP,,,,,,,,,,,,,,,,,,,,,232
IBP139,,Q62,Total,Does the PreBudget Statement describe the government’s policies and priorities that will guide the development of detailed estimates for the upcoming budget?,IBP,,,,,,,,,,,,,,,,,,,,,139
IBP138,,Q61,Total,Does the PreBudget Statement describe the government’s macroeconomic and fiscal framework?,IBP,,,,,,,,,,,,,,,,,,,,,138
IBP279,,Q60,Total,When does the executive release a PreBudget Statement to the public?,IBP,,,,,,,,,,,,,,,,,,,,,279
IBP177,,Q58,Total,Does the executive adhere to its timetable for the preparation and release of the budget?,IBP,,,,,,,,,,,,,,,,,,,,,177
IBP224,,Q56,Total,How far in advance of the release of the budget is the day of its release known?,IBP,,,,,,,,,,,,,,,,,,,,,224
IBP98,,Q55,Total,Does the Executive’s Budget Proposal or any supporting budget documentation present information on policies both proposals and existing commitments that are intended to benefit directly the country’s most impoverished populations in at least the budget year?,IBP,,,,,,,,,,,,,,,,,,,,,98
IBP4,,Q54,Total,Are performance indicators used in conjunction with performance targets presented in the Executive’s Budget Proposal or any supporting budget documentation?,IBP,,,,,,,,,,,,,,,,,,,,,4
IBP9,,Q53,Total,Are the performance indicators sufficiently well designed such that one can assess whether there has been progress toward meeting policy goals?,IBP,,,,,,,,,,,,,,,,,,,,,9
IBP43,,Q52,Total,Does the Executive’s Budget Proposal or any supporting budget documentation contain performance indicators for expenditure programs?,IBP,,,,,,,,,,,,,,,,,,,,,43
IBP8,,Q51,Total,Are the nonfinancial data presented useful for assessing how an expenditure program is performing?,IBP,,,,,,,,,,,,,,,,,,,,,8
IBP114,,Q50,Total,Does the Executive’s Budget Proposal or any supporting budget documentation present nonfinancial data such as the number of beneficiaries for expenditure programs?,IBP,,,,,,,,,,,,,,,,,,,,,114
IBP45,,Q49,Total,Does the Executive’s Budget Proposal or any supporting budget documentation explain how the proposed budget is linked to government’s stated policy goals for a multiyear period for at least two years beyond the budget year?,IBP,,,,,,,,,,,,,,,,,,,,,45
IBP44,,Q48,Total,Does the Executive’s Budget Proposal or any supporting budget documentation explain how the proposed budget is linked to government’s stated policy goals by administrative unit or functional category for the budget year?,IBP,,,,,,,,,,,,,,,,,,,,,44
IBP272,,Q47,Total,What percentage of expenditure in the budget year is dedicated to spending on secret items relating to for instance national security and military intelligence?,IBP,,,,,,,,,,,,,,,,,,,,,272
IBP46,,Q46,Total,Does the Executive’s Budget Proposal or any supporting budget documentation identify all earmarked revenues?,IBP,,,,,,,,,,,,,,,,,,,,,46
IBP124,,Q44,Total,Does the Executive’s Budget Proposal or any supporting budget documentation provide details on the sources of donor assistance both financial and inkind?,IBP,,,,,,,,,,,,,,,,,,,,,124
IBP90,,Q43,Total,Does the Executive’s Budget Proposal or any supporting budget documentation present information on future liabilities such as civil service pensions?,IBP,,,,,,,,,,,,,,,,,,,,,90
IBP84,,Q42,Total,Does the Executive’s Budget Proposal or any supporting budget documentation present information on contingent liabilities such as government loan guarantees?,IBP,,,,,,,,,,,,,,,,,,,,,84
IBP85,,Q41,Total,Does the Executive’s Budget Proposal or any supporting budget documentation present information on expenditure arrears for at least the budget year?,IBP,,,,,,,,,,,,,,,,,,,,,85
IBP105,,Q37,Total,Does the Executive’s Budget Proposal or any supporting budget documentation present information on transfers to public corporations for at least the budget year?,IBP,,,,,,,,,,,,,,,,,,,,,105
IBP95,,Q36,Total,Does the Executive’s Budget Proposal or any supporting budget documentation present information on intergovernmental transfers for at least the budget year?,IBP,,,,,,,,,,,,,,,,,,,,,95
IBP109,,Q33,Total,Does the Executive’s Budget Proposal or any supporting budget documentation present information related to the government debt for the year preceding the budget year?,IBP,,,,,,,,,,,,,,,,,,,,,109
IBP245,,Q31,Total,In the Executive’s Budget Proposal or any supporting budget documentation is more detail in addition to the aggregate level presented for revenue estimates for more than one year prior to the budget year that is BY2 and prior years?,IBP,,,,,,,,,,,,,,,,,,,,,245
IBP239,,Q30,Total,In the Executive’s Budget Proposal or any supporting budget documentation are estimates of the aggregate level of revenues presented for more than one year prior to the budget year that is BY2 and prior years?,IBP,,,,,,,,,,,,,,,,,,,,,239
IBP243,,Q29,Total,In the Executive’s Budget Proposal or any supporting budget documentation how many months of data on actual revenues are reflected in the revenue estimates of the year prior to the budget year BY1?,IBP,,,,,,,,,,,,,,,,,,,,,243
IBP47,,Q28,Total,Does the Executive’s Budget Proposal or any supporting budget documentation identify the different sources of nontax revenue such as grants property income and sales of goods and services for the year preceding the budget year BY1?,IBP,,,,,,,,,,,,,,,,,,,,,47
IBP50,,Q27,Total,Does the Executive’s Budget Proposal or any supporting budget documentation identify the different sources of tax revenue such as income tax or VAT for the year preceding the budget year BY1?,IBP,,,,,,,,,,,,,,,,,,,,,50
IBP7,,Q26,Total,Are the expenditure estimates for the years prior to the budget year adjusted as needed to be comparable with the budgetyear estimates in terms of classification and presentation?,IBP,,,,,,,,,,,,,,,,,,,,,7
IBP111,,Q24,Total,Does the Executive’s Budget Proposal or any supporting budget documentation present more detail in addition to the aggregate level for expenditure estimates that cover more than one year prior to the budget year that is BY2 and prior years?,IBP,,,,,,,,,,,,,,,,,,,,,111
IBP237,,Q23,Total,In the Executive’s Budget Proposal or any supporting budget documentation are estimates of the aggregate level of expenditure presented for more than one year prior to the budget year that is BY2 and prior years?,IBP,,,,,,,,,,,,,,,,,,,,,237
IBP242,,Q22,Total,In the Executive’s Budget Proposal or any supporting budget documentation how many months of data on actual expenditures are reflected in the expenditure estimates of the year prior to the budget year BY1?,IBP,,,,,,,,,,,,,,,,,,,,,242
IBP74,,Q20,Total,Does the Executive’s Budget Proposal or any supporting budget documentation present expenditures for the year preceding the budget year BY1 that are classified by economic classification?,IBP,,,,,,,,,,,,,,,,,,,,,74
IBP75,,Q19,Total,Does the Executive’s Budget Proposal or any supporting budget documentation present expenditures for the year preceding the budget year BY1 that are classified by functional classification?,IBP,,,,,,,,,,,,,,,,,,,,,75
IBP73,,Q18,Total,Does the Executive’s Budget Proposal or any supporting budget documentation present expenditures for the year preceding the budget year BY1 that are classified by administrative unit that is by ministry department or agency?,IBP,,,,,,,,,,,,,,,,,,,,,73
IBP81,,Q17,Total,Does the Executive’s Budget Proposal or any supporting budget documentation present information for at least the budget year that shows how policy proposals as distinct from existing policies affect revenues?,IBP,,,,,,,,,,,,,,,,,,,,,81
IBP80,,Q16,Total,Does the Executive’s Budget Proposal or any supporting budget documentation present information for at least the budget year that shows how policy proposals as distinct from existing policies affect expenditures?,IBP,,,,,,,,,,,,,,,,,,,,,80
IBP125,,Q15,Total,Does the Executive’s Budget Proposal or any supporting budget documentation show the impact of different macroeconomic assumptions ie sensitivity analysis on the budget including impacts on expenditures revenues and debt?,IBP,,,,,,,,,,,,,,,,,,,,,125
IBP122,,Q14,Total,Does the Executive’s Budget Proposal or any supporting budget documentation present the macroeconomic forecast upon which the budget projections are based?,IBP,,,,,,,,,,,,,,,,,,,,,122
IBP106,,Q13,Total,Does the Executive’s Budget Proposal or any supporting budget documentation present information related to the composition of government debt such as interest rates on the debt maturity profile of the debt currency denomination of the debt or whether it is domestic or external debt for the budget year?,IBP,,,,,,,,,,,,,,,,,,,,,106
IBP110,,Q12,Total,Does the Executive’s Budget Proposal or any supporting budget documentation present interest payments on the debt for the budget year?,IBP,,,,,,,,,,,,,,,,,,,,,110
IBP54,,Q11,Total,Does the Executive’s Budget Proposal or any supporting budget documentation present data on the total government debt outstanding for the budget year?,IBP,,,,,,,,,,,,,,,,,,,,,54
IBP246,,Q10,Total,In the Executive’s Budget Proposal or any supporting budget documentation is more detail in addition to the aggregate level presented for revenue estimates that cover a multiyear period for at least two years beyond the budget year?,IBP,,,,,,,,,,,,,,,,,,,,,246
IBP238,,Q9,Total,In the Executive’s Budget Proposal or any supporting budget documentation are estimates of the aggregate level of revenue presented for a multiyear period at least two years beyond the budget year?,IBP,,,,,,,,,,,,,,,,,,,,,238
IBP48,,Q8,Total,Does the Executive’s Budget Proposal or any supporting budget documentation identify the different sources of nontax revenue such as grants property income and sales of governmentproduced goods and services for the budget year?,IBP,,,,,,,,,,,,,,,,,,,,,48
IBP49,,Q7,Total,Does the Executive’s Budget Proposal or any supporting budget documentation identify the different sources of tax revenue such as income tax or VAT for the budget year?,IBP,,,,,,,,,,,,,,,,,,,,,49
IBP244,,Q6,Total,In the Executive’s Budget Proposal or any supporting budget documentation is more detail in addition to the aggregate level presented for expenditure estimates that cover a multiyear period for at least two years beyond the budget year?,IBP,,,,,,,,,,,,,,,,,,,,,244
IBP236,,Q5,Total,In the Executive’s Budget Proposal or any supporting budget documentation are estimates of the aggregate level of expenditure presented for a multiyear period at least two years beyond the budget year?,IBP,,,,,,,,,,,,,,,,,,,,,236
IBP71,,Q3,Total,Does the Executive’s Budget Proposal or any supporting budget documentation present expenditures for the budget year that are presented by economic classification?,IBP,,,,,,,,,,,,,,,,,,,,,71
IBP51,,Q1,Total,Does the Executive’s Budget Proposal or any supporting budget documentation present  expenditures for the budget year that are classified by administrative unit that is by ministry department or agency?,IBP,,,,,,,,,,,,,,,,,,,,,51
