dataset;iso3;subset;year;group;question;answer;indicator;value;keyN;Indicator_Id
IPU;LCA;All;2016;House of Assembly Bicameral;House of Assembly Bicameral;Percentage of women;House of Assembly Bicameral Percentage of women;16.67;27;IPU27
IPU;LCA;All;2016;Senate Bicameral;Senate Bicameral;Percentage of women;Senate Bicameral Percentage of women;27.27;63;IPU63
IPU;VCT;All;2016;House of Assembly Unicameral;House of Assembly Unicameral;Percentage of women;House of Assembly Unicameral Percentage of women;13.04;28;IPU28
IPU;WSM;All;2016;Legislative Assembly Unicameral;Legislative Assembly Unicameral;Percentage of women;Legislative Assembly Unicameral Percentage of women;10;41;IPU41
IPU;SMR;All;2016;Great and General Council Unicameral;Great and General Council Unicameral;Percentage of women;Great and General Council Unicameral Percentage of women;26.67;25;IPU25
IPU;STP;All;2016;National Assembly Unicameral;National Assembly Unicameral;Percentage of women;National Assembly Unicameral Percentage of women;18.18;46;IPU46
IPU;SAU;All;2016;Shura Council Unicameral;Shura Council Unicameral;Percentage of women;Shura Council Unicameral Percentage of women;19.87;65;IPU65
IPU;SEN;All;2016;National Assembly Unicameral;National Assembly Unicameral;Percentage of women;National Assembly Unicameral Percentage of women;0;46;IPU46
IPU;SRB;All;2016;National Assembly Unicameral;National Assembly Unicameral;Percentage of women;National Assembly Unicameral Percentage of women;34;46;IPU46
IPU;SYC;All;2016;National Assembly Unicameral;National Assembly Unicameral;Percentage of women;National Assembly Unicameral Percentage of women;21.21;46;IPU46
IPU;SLE;All;2016;Parliament Unicameral;Parliament Unicameral;Percentage of women;Parliament Unicameral Percentage of women;12.4;56;IPU56
IPU;SGP;All;2016;Parliament Unicameral;Parliament Unicameral;Percentage of women;Parliament Unicameral Percentage of women;23;56;IPU56
IPU;SVK;All;2016;National Council Unicameral;National Council Unicameral;Percentage of women;National Council Unicameral Percentage of women;20;50;IPU50
IPU;SVN;All;2016;National Assembly Bicameral;National Assembly Bicameral;Percentage of women;National Assembly Bicameral Percentage of women;36.67;45;IPU45
IPU;SVN;All;2016;National Council Bicameral;National Council Bicameral;Percentage of women;National Council Bicameral Percentage of women;7.5;49;IPU49
IPU;SLB;All;2016;National Parliament Unicameral;National Parliament Unicameral;Percentage of women;National Parliament Unicameral Percentage of women;2;53;IPU53
IPU;SOM;All;2016;Upper House Bicameral;Upper House Bicameral;Percentage of women;Upper House Bicameral Percentage of women;24.07;74;IPU74
IPU;SOM;All;2016;House of the People Bicameral;House of the People Bicameral;Percentage of women;House of the People Bicameral Percentage of women;24.36;40;IPU40
IPU;ZAF;All;2016;National Assembly Bicameral;National Assembly Bicameral;Percentage of women;National Assembly Bicameral Percentage of women;42.03;45;IPU45
IPU;ZAF;All;2016;National Council of Provinces Bicameral;National Council of Provinces Bicameral;Percentage of women;National Council of Provinces Bicameral Percentage of women;35.19;51;IPU51
IPU;SSD;All;2016;Transitional National Legislative Assembly Bicameral;Transitional National Legislative Assembly Bicameral;Percentage of women;Transitional National Legislative Assembly Bicameral Percentage of women;28.46;73;IPU73
IPU;SSD;All;2016;Council of States Bicameral;Council of States Bicameral;Percentage of women;Council of States Bicameral Percentage of women;12;13;IPU13
IPU;ESP;All;2016;Congress of Deputies Bicameral;Congress of Deputies Bicameral;Percentage of women;Congress of Deputies Bicameral Percentage of women;39.14;8;IPU8
IPU;ESP;All;2016;Senate Bicameral;Senate Bicameral;Percentage of women;Senate Bicameral Percentage of women;37.97;63;IPU63
IPU;LKA;All;2016;Parliament Unicameral;Parliament Unicameral;Percentage of women;Parliament Unicameral Percentage of women;5.78;56;IPU56
IPU;SDN;All;2016;National Assembly Bicameral;National Assembly Bicameral;Percentage of women;National Assembly Bicameral Percentage of women;30.52;45;IPU45
IPU;SDN;All;2016;Council of States Bicameral;Council of States Bicameral;Percentage of women;Council of States Bicameral Percentage of women;35.19;13;IPU13
IPU;SUR;All;2016;National Assembly Unicameral;National Assembly Unicameral;Percentage of women;National Assembly Unicameral Percentage of women;25.49;46;IPU46
IPU;SWZ;All;2016;House of Assembly Bicameral;House of Assembly Bicameral;Percentage of women;House of Assembly Bicameral Percentage of women;6.15;27;IPU27
IPU;SWZ;All;2016;Senate Bicameral;Senate Bicameral;Percentage of women;Senate Bicameral Percentage of women;33.33;63;IPU63
IPU;SWE;All;2016;Parliament Unicameral;Parliament Unicameral;Percentage of women;Parliament Unicameral Percentage of women;43.55;56;IPU56
IPU;CHE;All;2016;National Council Bicameral;National Council Bicameral;Percentage of women;National Council Bicameral Percentage of women;32.5;49;IPU49
IPU;CHE;All;2016;Council of States Bicameral;Council of States Bicameral;Percentage of women;Council of States Bicameral Percentage of women;15.22;13;IPU13
IPU;SYR;All;2016;People's Assembly Unicameral;Peoples Assembly Unicameral;Percentage of women;People's Assembly Unicameral Percentage of women;13.2;59;IPU59
IPU;TJK;All;2016;House of Representatives Bicameral;House of Representatives Bicameral;Percentage of women;House of Representatives Bicameral Percentage of women;19.05;37;IPU37
IPU;TJK;All;2016;National Assembly Bicameral;National Assembly Bicameral;Percentage of women;National Assembly Bicameral Percentage of women;21.88;45;IPU45
IPU;THA;All;2016;National Legislative Assembly Unicameral;National Legislative Assembly Unicameral;Percentage of women;National Legislative Assembly Unicameral Percentage of women;4.8;52;IPU52
IPU;TMP;All;2016;National Parliament Unicameral;National Parliament Unicameral;Percentage of women;National Parliament Unicameral Percentage of women;32.31;53;IPU53
IPU;TGO;All;2016;National Assembly Unicameral;National Assembly Unicameral;Percentage of women;National Assembly Unicameral Percentage of women;17.58;46;IPU46
IPU;TON;All;2016;Legislative Assembly Unicameral;Legislative Assembly Unicameral;Percentage of women;Legislative Assembly Unicameral Percentage of women;3.85;41;IPU41
IPU;TTO;All;2016;House of Representatives Bicameral;House of Representatives Bicameral;Percentage of women;House of Representatives Bicameral Percentage of women;30.95;37;IPU37
IPU;TTO;All;2016;Senate Bicameral;Senate Bicameral;Percentage of women;Senate Bicameral Percentage of women;29.03;63;IPU63
IPU;TUN;All;2016;Assembly of People's Representatives Unicameral;Assembly of Peoples Representatives Unicameral;Percentage of women;Assembly of People's Representatives Unicameral Percentage of women;31.34;3;IPU3
IPU;TUR;All;2016;Grand National Assembly of Turkey Unicameral;Grand National Assembly of Turkey Unicameral;Percentage of women;Grand National Assembly of Turkey Unicameral Percentage of women;14.57;24;IPU24
IPU;TKM;All;2016;Assembly Unicameral;Assembly Unicameral;Percentage of women;Assembly Unicameral Percentage of women;25.81;2;IPU2
IPU;TUV;All;2016;Parliament of Tuvalu Unicameral;Parliament of Tuvalu Unicameral;Percentage of women;Parliament of Tuvalu Unicameral Percentage of women;6.67;57;IPU57
IPU;UGA;All;2016;Parliament Unicameral;Parliament Unicameral;Percentage of women;Parliament Unicameral Percentage of women;34.3;56;IPU56
IPU;UKR;All;2016;Parliament Unicameral;Parliament Unicameral;Percentage of women;Parliament Unicameral Percentage of women;12.29;56;IPU56
IPU;ARE;All;2016;Federal National Council Unicameral;Federal National Council Unicameral;Percentage of women;Federal National Council Unicameral Percentage of women;22.5;20;IPU20
IPU;GBR;All;2016;House of Commons Bicameral;House of Commons Bicameral;Percentage of women;House of Commons Bicameral Percentage of women;32;29;IPU29
IPU;GBR;All;2016;House of Lords Bicameral;House of Lords Bicameral;Percentage of women;House of Lords Bicameral Percentage of women;25.71;33;IPU33
IPU;TZA;All;2016;National Assembly Unicameral;National Assembly Unicameral;Percentage of women;National Assembly Unicameral Percentage of women;36.39;46;IPU46
IPU;USA;All;2016;House of Representatives Bicameral;House of Representatives Bicameral;Percentage of women;House of Representatives Bicameral Percentage of women;19.4;37;IPU37
IPU;USA;All;2016;Senate Bicameral;Senate Bicameral;Percentage of women;Senate Bicameral Percentage of women;21;63;IPU63
IPU;URY;All;2016;House of Representatives Bicameral;House of Representatives Bicameral;Percentage of women;House of Representatives Bicameral Percentage of women;20.2;37;IPU37
IPU;URY;All;2016;Senate Bicameral;Senate Bicameral;Percentage of women;Senate Bicameral Percentage of women;29.03;63;IPU63
IPU;UZB;All;2016;Legislative Chamber Bicameral;Legislative Chamber Bicameral;Percentage of women;Legislative Chamber Bicameral Percentage of women;16;42;IPU42
IPU;UZB;All;2016;Senate Bicameral;Senate Bicameral;Percentage of women;Senate Bicameral Percentage of women;17;63;IPU63
IPU;VUT;All;2016;Parliament Unicameral;Parliament Unicameral;Percentage of women;Parliament Unicameral Percentage of women;0;56;IPU56
IPU;VNM;All;2016;National Assembly Unicameral;National Assembly Unicameral;Percentage of women;National Assembly Unicameral Percentage of women;26.72;46;IPU46
IPU;YEM;All;2016;House of Representatives Bicameral;House of Representatives Bicameral;Percentage of women;House of Representatives Bicameral Percentage of women;0;37;IPU37
IPU;YEM;All;2016;Consultative Council Bicameral;Consultative Council Bicameral;Percentage of women;Consultative Council Bicameral Percentage of women;1.8;10;IPU10
IPU;ZMB;All;2016;National Assembly Unicameral;National Assembly Unicameral;Percentage of women;National Assembly Unicameral Percentage of women;17.96;46;IPU46
IPU;ZWE;All;2016;National Assembly Bicameral;National Assembly Bicameral;Percentage of women;National Assembly Bicameral Percentage of women;32.59;45;IPU45
IPU;ZWE;All;2016;Senate Bicameral;Senate Bicameral;Percentage of women;Senate Bicameral Percentage of women;47.5;63;IPU63
IPU;AFG;All;2016;House of the People Bicameral;House of the People Bicameral;Number of women parliamentarians;House of the People Bicameral Number of women parliamentarians;69;40;IPU40
IPU;AFG;All;2016;House of Elders Bicameral;House of Elders Bicameral;Number of women parliamentarians;House of Elders Bicameral Number of women parliamentarians;18;32;IPU32
IPU;ALB;All;2016;Parliament Unicameral;Parliament Unicameral;Number of women parliamentarians;Parliament Unicameral Number of women parliamentarians;0;56;IPU56
IPU;DZA;All;2016;National People's Assembly Bicameral;National Peoples Assembly Bicameral;Number of women parliamentarians;National People's Assembly Bicameral Number of women parliamentarians;119;54;IPU54
IPU;DZA;All;2016;Council of the Nation Bicameral;Council of the Nation Bicameral;Number of women parliamentarians;Council of the Nation Bicameral Number of women parliamentarians;10;15;IPU15
IPU;ADO;All;2016;General Council Unicameral;General Council Unicameral;Number of women parliamentarians;General Council Unicameral Number of women parliamentarians;9;22;IPU22
IPU;AGO;All;2016;National Assembly Unicameral;National Assembly Unicameral;Number of women parliamentarians;National Assembly Unicameral Number of women parliamentarians;84;46;IPU46
IPU;ATG;All;2016;House of Representatives Bicameral;House of Representatives Bicameral;Number of women parliamentarians;House of Representatives Bicameral Number of women parliamentarians;2;37;IPU37
IPU;ATG;All;2016;Senate Bicameral;Senate Bicameral;Number of women parliamentarians;Senate Bicameral Number of women parliamentarians;5;63;IPU63
IPU;ARG;All;2016;Chamber of Deputies Bicameral;Chamber of Deputies Bicameral;Number of women parliamentarians;Chamber of Deputies Bicameral Number of women parliamentarians;100;6;IPU6
IPU;ARG;All;2016;Senate Bicameral;Senate Bicameral;Number of women parliamentarians;Senate Bicameral Number of women parliamentarians;30;63;IPU63
IPU;ARM;All;2016;National Assembly Unicameral;National Assembly Unicameral;Number of women parliamentarians;National Assembly Unicameral Number of women parliamentarians;19;46;IPU46
IPU;AUS;All;2016;House of Representatives Bicameral;House of Representatives Bicameral;Number of women parliamentarians;House of Representatives Bicameral Number of women parliamentarians;43;37;IPU37
IPU;AUS;All;2016;Senate Bicameral;Senate Bicameral;Number of women parliamentarians;Senate Bicameral Number of women parliamentarians;31;63;IPU63
IPU;AUT;All;2016;National Council Bicameral;National Council Bicameral;Number of women parliamentarians;National Council Bicameral Number of women parliamentarians;56;49;IPU49
IPU;AUT;All;2016;Federal Council Bicameral;Federal Council Bicameral;Number of women parliamentarians;Federal Council Bicameral Number of women parliamentarians;19;19;IPU19
IPU;AZE;All;2016;National Assembly Unicameral;National Assembly Unicameral;Number of women parliamentarians;National Assembly Unicameral Number of women parliamentarians;21;46;IPU46
IPU;BHS;All;2016;House of Assembly Bicameral;House of Assembly Bicameral;Number of women parliamentarians;House of Assembly Bicameral Number of women parliamentarians;5;27;IPU27
IPU;BHS;All;2016;Senate Bicameral;Senate Bicameral;Number of women parliamentarians;Senate Bicameral Number of women parliamentarians;7;63;IPU63
IPU;BHR;All;2016;Council of Representatives Bicameral;Council of Representatives Bicameral;Number of women parliamentarians;Council of Representatives Bicameral Number of women parliamentarians;3;11;IPU11
IPU;BHR;All;2016;Shura Council Bicameral;Shura Council Bicameral;Number of women parliamentarians;Shura Council Bicameral Number of women parliamentarians;9;64;IPU64
IPU;BGD;All;2016;Parliament Unicameral;Parliament Unicameral;Number of women parliamentarians;Parliament Unicameral Number of women parliamentarians;71;56;IPU56
IPU;BRB;All;2016;House of Assembly Bicameral;House of Assembly Bicameral;Number of women parliamentarians;House of Assembly Bicameral Number of women parliamentarians;5;27;IPU27
IPU;BRB;All;2016;Senate Bicameral;Senate Bicameral;Number of women parliamentarians;Senate Bicameral Number of women parliamentarians;5;63;IPU63
IPU;BLR;All;2016;House of Representatives Bicameral;House of Representatives Bicameral;Number of women parliamentarians;House of Representatives Bicameral Number of women parliamentarians;38;37;IPU37
IPU;BLR;All;2016;Council of the Republic Bicameral;Council of the Republic Bicameral;Number of women parliamentarians;Council of the Republic Bicameral Number of women parliamentarians;17;16;IPU16
IPU;BEL;All;2016;House of Representatives Bicameral;House of Representatives Bicameral;Number of women parliamentarians;House of Representatives Bicameral Number of women parliamentarians;57;37;IPU37
IPU;BEL;All;2016;Senate Bicameral;Senate Bicameral;Number of women parliamentarians;Senate Bicameral Number of women parliamentarians;30;63;IPU63
IPU;BLZ;All;2016;House of Representatives Bicameral;House of Representatives Bicameral;Number of women parliamentarians;House of Representatives Bicameral Number of women parliamentarians;3;37;IPU37
IPU;BLZ;All;2016;Senate Bicameral;Senate Bicameral;Number of women parliamentarians;Senate Bicameral Number of women parliamentarians;2;63;IPU63
IPU;BEN;All;2016;National Assembly Unicameral;National Assembly Unicameral;Number of women parliamentarians;National Assembly Unicameral Number of women parliamentarians;6;46;IPU46
IPU;BTN;All;2016;National Assembly Bicameral;National Assembly Bicameral;Number of women parliamentarians;National Assembly Bicameral Number of women parliamentarians;4;45;IPU45
IPU;BTN;All;2016;National Council Bicameral;National Council Bicameral;Number of women parliamentarians;National Council Bicameral Number of women parliamentarians;2;49;IPU49
IPU;BIH;All;2016;House of Representatives Bicameral;House of Representatives Bicameral;Number of women parliamentarians;House of Representatives Bicameral Number of women parliamentarians;9;37;IPU37
IPU;BIH;All;2016;House of Peoples Bicameral;House of Peoples Bicameral;Number of women parliamentarians;House of Peoples Bicameral Number of women parliamentarians;2;35;IPU35
IPU;BWA;All;2016;National Assembly Unicameral;National Assembly Unicameral;Number of women parliamentarians;National Assembly Unicameral Number of women parliamentarians;6;46;IPU46
IPU;BRA;All;2016;Chamber of Deputies Bicameral;Chamber of Deputies Bicameral;Number of women parliamentarians;Chamber of Deputies Bicameral Number of women parliamentarians;55;6;IPU6
IPU;BRA;All;2016;Federal Senate Bicameral;Federal Senate Bicameral;Number of women parliamentarians;Federal Senate Bicameral Number of women parliamentarians;12;21;IPU21
IPU;BRN;All;2016;Legislative Council Unicameral;Legislative Council Unicameral;Number of women parliamentarians;Legislative Council Unicameral Number of women parliamentarians;3;43;IPU43
IPU;BGR;All;2016;National Assembly Unicameral;National Assembly Unicameral;Number of women parliamentarians;National Assembly Unicameral Number of women parliamentarians;57;46;IPU46
IPU;BFA;All;2016;National Assembly Unicameral;National Assembly Unicameral;Number of women parliamentarians;National Assembly Unicameral Number of women parliamentarians;14;46;IPU46
IPU;BDI;All;2016;National Assembly Bicameral;National Assembly Bicameral;Number of women parliamentarians;National Assembly Bicameral Number of women parliamentarians;44;45;IPU45
IPU;BDI;All;2016;Senate Bicameral;Senate Bicameral;Number of women parliamentarians;Senate Bicameral Number of women parliamentarians;18;63;IPU63
IPU;CPV;All;2016;National Assembly Unicameral;National Assembly Unicameral;Number of women parliamentarians;National Assembly Unicameral Number of women parliamentarians;17;46;IPU46
IPU;KHM;All;2016;National Assembly Bicameral;National Assembly Bicameral;Number of women parliamentarians;National Assembly Bicameral Number of women parliamentarians;25;45;IPU45
IPU;KHM;All;2016;Senate Bicameral;Senate Bicameral;Number of women parliamentarians;Senate Bicameral Number of women parliamentarians;9;63;IPU63
IPU;CMR;All;2016;Senate Bicameral;Senate Bicameral;Number of women parliamentarians;Senate Bicameral Number of women parliamentarians;20;63;IPU63
IPU;CMR;All;2016;National Assembly Bicameral;National Assembly Bicameral;Number of women parliamentarians;National Assembly Bicameral Number of women parliamentarians;56;45;IPU45
IPU;CAN;All;2016;House of Commons Bicameral;House of Commons Bicameral;Number of women parliamentarians;House of Commons Bicameral Number of women parliamentarians;88;29;IPU29
IPU;CAN;All;2016;Senate Bicameral;Senate Bicameral;Number of women parliamentarians;Senate Bicameral Number of women parliamentarians;43;63;IPU63
IPU;CAF;All;2016;National Assembly Unicameral;National Assembly Unicameral;Number of women parliamentarians;National Assembly Unicameral Number of women parliamentarians;12;46;IPU46
IPU;TCD;All;2016;National Assembly Unicameral;National Assembly Unicameral;Number of women parliamentarians;National Assembly Unicameral Number of women parliamentarians;28;46;IPU46
IPU;CHL;All;2016;Chamber of Deputies Bicameral;Chamber of Deputies Bicameral;Number of women parliamentarians;Chamber of Deputies Bicameral Number of women parliamentarians;19;6;IPU6
IPU;CHL;All;2016;Senate Bicameral;Senate Bicameral;Number of women parliamentarians;Senate Bicameral Number of women parliamentarians;6;63;IPU63
IPU;CHN;All;2016;National People's Congress Unicameral;National Peoples Congress Unicameral;Number of women parliamentarians;National People's Congress Unicameral Number of women parliamentarians;709;55;IPU55
IPU;COL;All;2016;House of Representatives Bicameral;House of Representatives Bicameral;Number of women parliamentarians;House of Representatives Bicameral Number of women parliamentarians;31;37;IPU37
IPU;COL;All;2016;Senate Bicameral;Senate Bicameral;Number of women parliamentarians;Senate Bicameral Number of women parliamentarians;23;63;IPU63
IPU;COM;All;2016;Assembly of the Union Unicameral;Assembly of the Union Unicameral;Number of women parliamentarians;Assembly of the Union Unicameral Number of women parliamentarians;2;5;IPU5
IPU;COG;All;2016;National Assembly Bicameral;National Assembly Bicameral;Number of women parliamentarians;National Assembly Bicameral Number of women parliamentarians;0;45;IPU45
IPU;COG;All;2016;Senate Bicameral;Senate Bicameral;Number of women parliamentarians;Senate Bicameral Number of women parliamentarians;14;63;IPU63
IPU;CRI;All;2016;Legislative Assembly Unicameral;Legislative Assembly Unicameral;Number of women parliamentarians;Legislative Assembly Unicameral Number of women parliamentarians;20;41;IPU41
IPU;HRV;All;2016;Croatian Parliament Unicameral;Croatian Parliament Unicameral;Number of women parliamentarians;Croatian Parliament Unicameral Number of women parliamentarians;28;17;IPU17
IPU;CUB;All;2016;National Assembly of the People's Power Unicameral;National Assembly of the Peoples Power Unicameral;Number of women parliamentarians;National Assembly of the People's Power Unicameral Number of women parliamentarians;299;47;IPU47
IPU;CYP;All;2016;House of Representatives Unicameral;House of Representatives Unicameral;Number of women parliamentarians;House of Representatives Unicameral Number of women parliamentarians;10;38;IPU38
IPU;CZE;All;2016;Chamber of Deputies Bicameral;Chamber of Deputies Bicameral;Number of women parliamentarians;Chamber of Deputies Bicameral Number of women parliamentarians;40;6;IPU6
IPU;CZE;All;2016;Senate Bicameral;Senate Bicameral;Number of women parliamentarians;Senate Bicameral Number of women parliamentarians;15;63;IPU63
IPU;ZAR;All;2016;National Assembly Bicameral;National Assembly Bicameral;Number of women parliamentarians;National Assembly Bicameral Number of women parliamentarians;44;45;IPU45
IPU;ZAR;All;2016;Senate Bicameral;Senate Bicameral;Number of women parliamentarians;Senate Bicameral Number of women parliamentarians;5;63;IPU63
IPU;DNK;All;2016;The Danish Parliament Unicameral;The Danish Parliament Unicameral;Number of women parliamentarians;The Danish Parliament Unicameral Number of women parliamentarians;67;70;IPU70
IPU;DJI;All;2016;National Assembly Unicameral;National Assembly Unicameral;Number of women parliamentarians;National Assembly Unicameral Number of women parliamentarians;7;46;IPU46
IPU;DMA;All;2016;House of Assembly Unicameral;House of Assembly Unicameral;Number of women parliamentarians;House of Assembly Unicameral Number of women parliamentarians;8;28;IPU28
IPU;DOM;All;2016;Chamber of Deputies Bicameral;Chamber of Deputies Bicameral;Number of women parliamentarians;Chamber of Deputies Bicameral Number of women parliamentarians;51;6;IPU6
IPU;DOM;All;2016;Senate Bicameral;Senate Bicameral;Number of women parliamentarians;Senate Bicameral Number of women parliamentarians;3;63;IPU63
IPU;ECU;All;2016;National Assembly Unicameral;National Assembly Unicameral;Number of women parliamentarians;National Assembly Unicameral Number of women parliamentarians;52;46;IPU46
IPU;EGY;All;2016;House of Representatives Unicameral;House of Representatives Unicameral;Number of women parliamentarians;House of Representatives Unicameral Number of women parliamentarians;89;38;IPU38
IPU;SLV;All;2016;Legislative Assembly Unicameral;Legislative Assembly Unicameral;Number of women parliamentarians;Legislative Assembly Unicameral Number of women parliamentarians;27;41;IPU41
IPU;GNQ;All;2016;Chamber of Deputies Bicameral;Chamber of Deputies Bicameral;Number of women parliamentarians;Chamber of Deputies Bicameral Number of women parliamentarians;24;6;IPU6
IPU;GNQ;All;2016;Senate Bicameral;Senate Bicameral;Number of women parliamentarians;Senate Bicameral Number of women parliamentarians;11;63;IPU63
IPU;ERI;All;2016;National Assembly Unicameral;National Assembly Unicameral;Number of women parliamentarians;National Assembly Unicameral Number of women parliamentarians;33;46;IPU46
IPU;EST;All;2016;The Estonian Parliament Unicameral;The Estonian Parliament Unicameral;Number of women parliamentarians;The Estonian Parliament Unicameral Number of women parliamentarians;27;71;IPU71
IPU;ETH;All;2016;House of Peoples' Representatives Bicameral;House of Peoples Representatives Bicameral;Number of women parliamentarians;House of Peoples' Representatives Bicameral Number of women parliamentarians;212;36;IPU36
IPU;ETH;All;2016;House of the Federation Bicameral;House of the Federation Bicameral;Number of women parliamentarians;House of the Federation Bicameral Number of women parliamentarians;49;39;IPU39
IPU;FJI;All;2016;Parliament Unicameral;Parliament Unicameral;Number of women parliamentarians;Parliament Unicameral Number of women parliamentarians;8;56;IPU56
IPU;FIN;All;2016;Parliament Unicameral;Parliament Unicameral;Number of women parliamentarians;Parliament Unicameral Number of women parliamentarians;84;56;IPU56
IPU;FRA;All;2016;National Assembly Bicameral;National Assembly Bicameral;Number of women parliamentarians;National Assembly Bicameral Number of women parliamentarians;225;45;IPU45
IPU;FRA;All;2016;Senate Bicameral;Senate Bicameral;Number of women parliamentarians;Senate Bicameral Number of women parliamentarians;95;63;IPU63
IPU;GAB;All;2016;National Assembly Bicameral;National Assembly Bicameral;Number of women parliamentarians;National Assembly Bicameral Number of women parliamentarians;20;45;IPU45
IPU;GAB;All;2016;Senate Bicameral;Senate Bicameral;Number of women parliamentarians;Senate Bicameral Number of women parliamentarians;18;63;IPU63
IPU;GEO;All;2016;Parliament Unicameral;Parliament Unicameral;Number of women parliamentarians;Parliament Unicameral Number of women parliamentarians;24;56;IPU56
IPU;DEU;All;2016;German Bundestag Bicameral;German Bundestag Bicameral;Number of women parliamentarians;German Bundestag Bicameral Number of women parliamentarians;233;23;IPU23
IPU;DEU;All;2016;Federal Council Bicameral;Federal Council Bicameral;Number of women parliamentarians;Federal Council Bicameral Number of women parliamentarians;27;19;IPU19
IPU;GHA;All;2016;Parliament Unicameral;Parliament Unicameral;Number of women parliamentarians;Parliament Unicameral Number of women parliamentarians;35;56;IPU56
IPU;GRC;All;2016;Hellenic Parliament Unicameral;Hellenic Parliament Unicameral;Number of women parliamentarians;Hellenic Parliament Unicameral Number of women parliamentarians;55;26;IPU26
IPU;GRD;All;2016;House of Representatives Bicameral;House of Representatives Bicameral;Number of women parliamentarians;House of Representatives Bicameral Number of women parliamentarians;5;37;IPU37
IPU;GRD;All;2016;Senate Bicameral;Senate Bicameral;Number of women parliamentarians;Senate Bicameral Number of women parliamentarians;2;63;IPU63
IPU;GTM;All;2016;Congress of the Republic Unicameral;Congress of the Republic Unicameral;Number of women parliamentarians;Congress of the Republic Unicameral Number of women parliamentarians;22;9;IPU9
IPU;GIN;All;2016;National Assembly Unicameral;National Assembly Unicameral;Number of women parliamentarians;National Assembly Unicameral Number of women parliamentarians;25;46;IPU46
IPU;GNB;All;2016;People's National Assembly Unicameral;Peoples National Assembly Unicameral;Number of women parliamentarians;People's National Assembly Unicameral Number of women parliamentarians;14;61;IPU61
IPU;GUY;All;2016;Parliament of the Co-operative Republic of Guyana Unicameral;Parliament of the Cooperative Republic of Guyana Unicameral;Number of women parliamentarians;Parliament of the Co-operative Republic of Guyana Unicameral Number of women parliamentarians;22;58;IPU58
IPU;HTI;All;2016;Chamber of Deputies Bicameral;Chamber of Deputies Bicameral;Number of women parliamentarians;Chamber of Deputies Bicameral Number of women parliamentarians;3;6;IPU6
IPU;HTI;All;2016;Senate Bicameral;Senate Bicameral;Number of women parliamentarians;Senate Bicameral Number of women parliamentarians;1;63;IPU63
IPU;HND;All;2016;National Congress Unicameral;National Congress Unicameral;Number of women parliamentarians;National Congress Unicameral Number of women parliamentarians;33;48;IPU48
IPU;HUN;All;2016;National Assembly Unicameral;National Assembly Unicameral;Number of women parliamentarians;National Assembly Unicameral Number of women parliamentarians;20;46;IPU46
IPU;ISL;All;2016;Parliament Unicameral;Parliament Unicameral;Number of women parliamentarians;Parliament Unicameral Number of women parliamentarians;30;56;IPU56
IPU;IND;All;2016;House of the People Bicameral;House of the People Bicameral;Number of women parliamentarians;House of the People Bicameral Number of women parliamentarians;64;40;IPU40
IPU;IND;All;2016;Council of States Bicameral;Council of States Bicameral;Number of women parliamentarians;Council of States Bicameral Number of women parliamentarians;27;13;IPU13
IPU;IDN;All;2016;House of Representatives Unicameral;House of Representatives Unicameral;Number of women parliamentarians;House of Representatives Unicameral Number of women parliamentarians;111;38;IPU38
IPU;IRQ;All;2016;Council of Representatives of Iraq Unicameral;Council of Representatives of Iraq Unicameral;Number of women parliamentarians;Council of Representatives of Iraq Unicameral Number of women parliamentarians;83;12;IPU12
IPU;IRL;All;2016;House of Representatives Bicameral;House of Representatives Bicameral;Number of women parliamentarians;House of Representatives Bicameral Number of women parliamentarians;35;37;IPU37
IPU;IRL;All;2016;Senate Bicameral;Senate Bicameral;Number of women parliamentarians;Senate Bicameral Number of women parliamentarians;18;63;IPU63
IPU;ISR;All;2016;Parliament Unicameral;Parliament Unicameral;Number of women parliamentarians;Parliament Unicameral Number of women parliamentarians;33;56;IPU56
IPU;ITA;All;2016;Chamber of Deputies Bicameral;Chamber of Deputies Bicameral;Number of women parliamentarians;Chamber of Deputies Bicameral Number of women parliamentarians;195;6;IPU6
IPU;ITA;All;2016;Senate Bicameral;Senate Bicameral;Number of women parliamentarians;Senate Bicameral Number of women parliamentarians;91;63;IPU63
IPU;JAM;All;2016;House of Representatives Bicameral;House of Representatives Bicameral;Number of women parliamentarians;House of Representatives Bicameral Number of women parliamentarians;11;37;IPU37
IPU;JAM;All;2016;Senate Bicameral;Senate Bicameral;Number of women parliamentarians;Senate Bicameral Number of women parliamentarians;5;63;IPU63
IPU;JPN;All;2016;House of Representatives Bicameral;House of Representatives Bicameral;Number of women parliamentarians;House of Representatives Bicameral Number of women parliamentarians;44;37;IPU37
IPU;JPN;All;2016;House of Councillors Bicameral;House of Councillors Bicameral;Number of women parliamentarians;House of Councillors Bicameral Number of women parliamentarians;50;30;IPU30
IPU;JOR;All;2016;House of Representatives Bicameral;House of Representatives Bicameral;Number of women parliamentarians;House of Representatives Bicameral Number of women parliamentarians;20;37;IPU37
IPU;JOR;All;2016;Senate Bicameral;Senate Bicameral;Number of women parliamentarians;Senate Bicameral Number of women parliamentarians;10;63;IPU63
IPU;KAZ;All;2016;House of Representatives Bicameral;House of Representatives Bicameral;Number of women parliamentarians;House of Representatives Bicameral Number of women parliamentarians;29;37;IPU37
