Indicator_Id,Indicator,Indicator_Name,answer,Display_Name,Dataset,Rank,Category_11,Category_12,Category_13,Category_14,Category_15,Category_21,Category_22,Category_23,Category_24,Category_25,Category_31,Category_32,Category_33,Category_34,New1,New2,New3,New4,New5,keyN
GCI115,,"Reliance on professional management, 1-7 (best)",Rank,707 Reliance on professional management 17 best,GCI,,,,,,,,,,,,,,,,,,,,,115
GCI116,,"Country capacity to retain talent, 1-7 (best)",Value,708 Country capacity to retain talent 17 best,GCI,,,,,,,,,,,,,,,,,,,,,116
GCI116,,"Country capacity to retain talent, 1-7 (best)",Rank,708 Country capacity to retain talent 17 best,GCI,,,,,,,,,,,,,,,,,,,,,116
GCI117,,"Country capacity to attract talent, 1-7 (best)",Value,709 Country capacity to attract talent 17 best,GCI,,,,,,,,,,,,,,,,,,,,,117
GCI117,,"Country capacity to attract talent, 1-7 (best)",Rank,709 Country capacity to attract talent 17 best,GCI,,,,,,,,,,,,,,,,,,,,,117
GCI118,,"Women in labor force, ratio to men*",Value,710 Women in labor force ratio to men*,GCI,,,,,,,,,,,,,,,,,,,,,118
GCI118,,"Women in labor force, ratio to men*",Rank,710 Women in labor force ratio to men*,GCI,,,,,,,,,,,,,,,,,,,,,118
GCI146,,B. Efficient use of talent,Value,B Efficient use of talent,GCI,,,,,,,,,,,,,,,,,,,,,146
GCI146,,B. Efficient use of talent,Rank,B Efficient use of talent,GCI,,,,,,,,,,,,,,,,,,,,,146
GCI119,,7th pillar: Labor market efficiency,Value,7th pillar Labor market efficiency,GCI,,,,,,,,,,,,,,,,,,,,,119
GCI119,,7th pillar: Labor market efficiency,Rank,7th pillar Labor market efficiency,GCI,,,,,,,,,,,,,,,,,,,,,119
GCI120,,"Financial services meeting business needs, 1-7 (best)",Value,801 Financial services meeting business needs 17 best,GCI,,,,,,,,,,,,,,,,,,,,,120
GCI120,,"Financial services meeting business needs, 1-7 (best)",Rank,801 Financial services meeting business needs 17 best,GCI,,,,,,,,,,,,,,,,,,,,,120
GCI121,,"Affordability of financial services, 1-7 (best)",Value,802 Affordability of financial services 17 best,GCI,,,,,,,,,,,,,,,,,,,,,121
GCI121,,"Affordability of financial services, 1-7 (best)",Rank,802 Affordability of financial services 17 best,GCI,,,,,,,,,,,,,,,,,,,,,121
GCI122,,"Financing through local equity market, 1-7 (best)",Value,803 Financing through local equity market 17 best,GCI,,,,,,,,,,,,,,,,,,,,,122
GCI122,,"Financing through local equity market, 1-7 (best)",Rank,803 Financing through local equity market 17 best,GCI,,,,,,,,,,,,,,,,,,,,,122
GCI123,,"Ease of access to loans, 1-7 (best)",Value,804 Ease of access to loans 17 best,GCI,,,,,,,,,,,,,,,,,,,,,123
GCI123,,"Ease of access to loans, 1-7 (best)",Rank,804 Ease of access to loans 17 best,GCI,,,,,,,,,,,,,,,,,,,,,123
GCI124,,"Venture capital availability, 1-7 (best)",Value,805 Venture capital availability 17 best,GCI,,,,,,,,,,,,,,,,,,,,,124
GCI124,,"Venture capital availability, 1-7 (best)",Rank,805 Venture capital availability 17 best,GCI,,,,,,,,,,,,,,,,,,,,,124
GCI139,,A. Efficiency,Value,A Efficiency,GCI,,,,,,,,,,,,,,,,,,,,,139
GCI139,,A. Efficiency,Rank,A Efficiency,GCI,,,,,,,,,,,,,,,,,,,,,139
GCI125,,"Soundness of banks, 1-7 (best)",Value,806 Soundness of banks 17 best,GCI,,,,,,,,,,,,,,,,,,,,,125
GCI125,,"Soundness of banks, 1-7 (best)",Rank,806 Soundness of banks 17 best,GCI,,,,,,,,,,,,,,,,,,,,,125
GCI126,,"Regulation of securities exchanges, 1-7 (best)",Value,807 Regulation of securities exchanges 17 best,GCI,,,,,,,,,,,,,,,,,,,,,126
GCI126,,"Regulation of securities exchanges, 1-7 (best)",Rank,807 Regulation of securities exchanges 17 best,GCI,,,,,,,,,,,,,,,,,,,,,126
GCI127,,"Legal rights index, 0–10 (best)*",Value,808 Legal rights index 0–10 best*,GCI,,,,,,,,,,,,,,,,,,,,,127
GCI127,,"Legal rights index, 0–10 (best)*",Rank,808 Legal rights index 0–10 best*,GCI,,,,,,,,,,,,,,,,,,,,,127
GCI154,,B. Trustworthiness and confidence,Value,B Trustworthiness and confidence,GCI,,,,,,,,,,,,,,,,,,,,,154
GCI154,,B. Trustworthiness and confidence,Rank,B Trustworthiness and confidence,GCI,,,,,,,,,,,,,,,,,,,,,154
GCI128,,8th pillar: Financial market development,Value,8th pillar Financial market development,GCI,,,,,,,,,,,,,,,,,,,,,128
GCI128,,8th pillar: Financial market development,Rank,8th pillar Financial market development,GCI,,,,,,,,,,,,,,,,,,,,,128
GCI129,,"Availability of latest technologies, 1-7 (best)",Value,901 Availability of latest technologies 17 best,GCI,,,,,,,,,,,,,,,,,,,,,129
GCI129,,"Availability of latest technologies, 1-7 (best)",Rank,901 Availability of latest technologies 17 best,GCI,,,,,,,,,,,,,,,,,,,,,129
GCI130,,"Firm-level technology absorption, 1-7 (best)",Value,902 Firmlevel technology absorption 17 best,GCI,,,,,,,,,,,,,,,,,,,,,130
GCI130,,"Firm-level technology absorption, 1-7 (best)",Rank,902 Firmlevel technology absorption 17 best,GCI,,,,,,,,,,,,,,,,,,,,,130
GCI131,,"FDI and technology transfer, 1-7 (best)",Value,903 FDI and technology transfer 17 best,GCI,,,,,,,,,,,,,,,,,,,,,131
GCI131,,"FDI and technology transfer, 1-7 (best)",Rank,903 FDI and technology transfer 17 best,GCI,,,,,,,,,,,,,,,,,,,,,131
GCI144,,A. Technological adoption,Value,A Technological adoption,GCI,,,,,,,,,,,,,,,,,,,,,144
GCI144,,A. Technological adoption,Rank,A Technological adoption,GCI,,,,,,,,,,,,,,,,,,,,,144
GCI132,,"Individuals using Internet, %*",Value,904 Individuals using Internet %*,GCI,,,,,,,,,,,,,,,,,,,,,132
GCI132,,"Individuals using Internet, %*",Rank,904 Individuals using Internet %*,GCI,,,,,,,,,,,,,,,,,,,,,132
GCI133,,Fixed broadband Internet subscriptions/100 pop.*,Value,905 Fixed broadband Internet subscriptions100 pop*,GCI,,,,,,,,,,,,,,,,,,,,,133
GCI133,,Fixed broadband Internet subscriptions/100 pop.*,Rank,905 Fixed broadband Internet subscriptions100 pop*,GCI,,,,,,,,,,,,,,,,,,,,,133
GCI134,,"Int’l Internet bandwidth, kb/s per user*",Value,906 Int’l Internet bandwidth kbs per user*,GCI,,,,,,,,,,,,,,,,,,,,,134
GCI134,,"Int’l Internet bandwidth, kb/s per user*",Rank,906 Int’l Internet bandwidth kbs per user*,GCI,,,,,,,,,,,,,,,,,,,,,134
GCI135,,Mobile broadband subscriptions/100 pop.*,Value,907 Mobile broadband subscriptions100 pop*,GCI,,,,,,,,,,,,,,,,,,,,,135
GCI135,,Mobile broadband subscriptions/100 pop.*,Rank,907 Mobile broadband subscriptions100 pop*,GCI,,,,,,,,,,,,,,,,,,,,,135
GCI149,,B. ICT use ,Value,B ICT use,GCI,,,,,,,,,,,,,,,,,,,,,149
GCI149,,B. ICT use ,Rank,B ICT use,GCI,,,,,,,,,,,,,,,,,,,,,149
GCI136,,9th pillar: Technological readiness,Value,9th pillar Technological readiness,GCI,,,,,,,,,,,,,,,,,,,,,136
GCI136,,9th pillar: Technological readiness,Rank,9th pillar Technological readiness,GCI,,,,,,,,,,,,,,,,,,,,,136
GCI6,,GDP (PPP$ billions)*,Value,1003 GDP PPP$ billions*,GCI,,,,,,,,,,,,,,,,,,,,,6
GCI6,,GDP (PPP$ billions)*,Rank,1003 GDP PPP$ billions*,GCI,,,,,,,,,,,,,,,,,,,,,6
GCI7,,Exports as a percentage of GDP*,Value,1004 Exports as a percentage of GDP*,GCI,,,,,,,,,,,,,,,,,,,,,7
GCI7,,Exports as a percentage of GDP*,Rank,1004 Exports as a percentage of GDP*,GCI,,,,,,,,,,,,,,,,,,,,,7
GCI4,,"Domestic market size index, 1–7 (best)*",Value,1001 Domestic market size index 1–7 best*,GCI,,,,,,,,,,,,,,,,,,,,,4
GCI4,,"Domestic market size index, 1–7 (best)*",Rank,1001 Domestic market size index 1–7 best*,GCI,,,,,,,,,,,,,,,,,,,,,4
GCI138,,A. Domestic market size,Value,A Domestic market size,GCI,,,,,,,,,,,,,,,,,,,,,138
GCI138,,A. Domestic market size,Rank,A Domestic market size,GCI,,,,,,,,,,,,,,,,,,,,,138
GCI5,,"Foreign market size index, 1–7 (best)*",Value,1002 Foreign market size index 1–7 best*,GCI,,,,,,,,,,,,,,,,,,,,,5
GCI5,,"Foreign market size index, 1–7 (best)*",Rank,1002 Foreign market size index 1–7 best*,GCI,,,,,,,,,,,,,,,,,,,,,5
GCI148,,B. Foreign market size,Value,B Foreign market size,GCI,,,,,,,,,,,,,,,,,,,,,148
GCI148,,B. Foreign market size,Rank,B Foreign market size,GCI,,,,,,,,,,,,,,,,,,,,,148
GCI18,,10th pillar: Market size,Value,10th pillar Market size,GCI,,,,,,,,,,,,,,,,,,,,,18
GCI18,,10th pillar: Market size,Rank,10th pillar Market size,GCI,,,,,,,,,,,,,,,,,,,,,18
GCI159,,Efficiency enhancers,Value,Efficiency enhancers,GCI,,,,,,,,,,,,,,,,,,,,,159
GCI159,,Efficiency enhancers,Rank,Efficiency enhancers,GCI,,,,,,,,,,,,,,,,,,,,,159
GCI20,,"Local supplier quantity, 1-7 (best)",Value,1101 Local supplier quantity 17 best,GCI,,,,,,,,,,,,,,,,,,,,,20
GCI20,,"Local supplier quantity, 1-7 (best)",Rank,1101 Local supplier quantity 17 best,GCI,,,,,,,,,,,,,,,,,,,,,20
GCI21,,"Local supplier quality, 1-7 (best)",Value,1102 Local supplier quality 17 best,GCI,,,,,,,,,,,,,,,,,,,,,21
GCI21,,"Local supplier quality, 1-7 (best)",Rank,1102 Local supplier quality 17 best,GCI,,,,,,,,,,,,,,,,,,,,,21
GCI22,,"State of cluster development, 1-7 (best)",Value,1103 State of cluster development 17 best,GCI,,,,,,,,,,,,,,,,,,,,,22
GCI22,,"State of cluster development, 1-7 (best)",Rank,1103 State of cluster development 17 best,GCI,,,,,,,,,,,,,,,,,,,,,22
GCI23,,"Nature of competitive advantage, 1-7 (best)",Value,1104 Nature of competitive advantage 17 best,GCI,,,,,,,,,,,,,,,,,,,,,23
GCI23,,"Nature of competitive advantage, 1-7 (best)",Rank,1104 Nature of competitive advantage 17 best,GCI,,,,,,,,,,,,,,,,,,,,,23
GCI26,,"Production process sophistication, 1-7 (best)",Value,1107 Production process sophistication 17 best,GCI,,,,,,,,,,,,,,,,,,,,,26
GCI26,,"Production process sophistication, 1-7 (best)",Rank,1107 Production process sophistication 17 best,GCI,,,,,,,,,,,,,,,,,,,,,26
GCI25,,"Control of international distribution, 1-7 (best)",Value,1106 Control of international distribution 17 best,GCI,,,,,,,,,,,,,,,,,,,,,25
GCI25,,"Control of international distribution, 1-7 (best)",Rank,1106 Control of international distribution 17 best,GCI,,,,,,,,,,,,,,,,,,,,,25
GCI27,,"Extent of marketing, 1-7 (best)",Value,1108 Extent of marketing 17 best,GCI,,,,,,,,,,,,,,,,,,,,,27
GCI27,,"Extent of marketing, 1-7 (best)",Rank,1108 Extent of marketing 17 best,GCI,,,,,,,,,,,,,,,,,,,,,27
GCI24,,"Value chain breadth, 1-7 (best)",Value,1105 Value chain breadth 17 best,GCI,,,,,,,,,,,,,,,,,,,,,24
GCI24,,"Value chain breadth, 1-7 (best)",Rank,1105 Value chain breadth 17 best,GCI,,,,,,,,,,,,,,,,,,,,,24
GCI38,,11th pillar: Business sophistication ,Value,11th pillar Business sophistication,GCI,,,,,,,,,,,,,,,,,,,,,38
GCI38,,11th pillar: Business sophistication ,Rank,11th pillar Business sophistication,GCI,,,,,,,,,,,,,,,,,,,,,38
GCI40,,"Capacity for innovation, 1-7 (best)",Value,1201 Capacity for innovation 17 best,GCI,,,,,,,,,,,,,,,,,,,,,40
GCI40,,"Capacity for innovation, 1-7 (best)",Rank,1201 Capacity for innovation 17 best,GCI,,,,,,,,,,,,,,,,,,,,,40
GCI41,,"Quality of scientific research institutions, 1-7 (best)",Value,1202 Quality of scientific research institutions 17 best,GCI,,,,,,,,,,,,,,,,,,,,,41
GCI41,,"Quality of scientific research institutions, 1-7 (best)",Rank,1202 Quality of scientific research institutions 17 best,GCI,,,,,,,,,,,,,,,,,,,,,41
GCI42,,"Company spending on R&D, 1-7 (best)",Value,1203 Company spending on R&D 17 best,GCI,,,,,,,,,,,,,,,,,,,,,42
GCI42,,"Company spending on R&D, 1-7 (best)",Rank,1203 Company spending on R&D 17 best,GCI,,,,,,,,,,,,,,,,,,,,,42
GCI43,,"University-industry collaboration in R&D, 1-7 (best)",Value,1204 Universityindustry collaboration in R&D 17 best,GCI,,,,,,,,,,,,,,,,,,,,,43
GCI43,,"University-industry collaboration in R&D, 1-7 (best)",Rank,1204 Universityindustry collaboration in R&D 17 best,GCI,,,,,,,,,,,,,,,,,,,,,43
GCI44,,"Gov’t procurement of advanced tech products, 1-7 (best)",Value,1205 Gov’t procurement of advanced tech products 17 best,GCI,,,,,,,,,,,,,,,,,,,,,44
GCI44,,"Gov’t procurement of advanced tech products, 1-7 (best)",Rank,1205 Gov’t procurement of advanced tech products 17 best,GCI,,,,,,,,,,,,,,,,,,,,,44
GCI45,,"Availability of scientists and engineers, 1-7 (best)",Value,1206 Availability of scientists and engineers 17 best,GCI,,,,,,,,,,,,,,,,,,,,,45
GCI45,,"Availability of scientists and engineers, 1-7 (best)",Rank,1206 Availability of scientists and engineers 17 best,GCI,,,,,,,,,,,,,,,,,,,,,45
GCI46,,"PCT patents, applications/million pop.*",Value,1207 PCT patents applicationsmillion pop*,GCI,,,,,,,,,,,,,,,,,,,,,46
GCI46,,"PCT patents, applications/million pop.*",Rank,1207 PCT patents applicationsmillion pop*,GCI,,,,,,,,,,,,,,,,,,,,,46
GCI48,,12th pillar: Innovation,Value,12th pillar Innovation,GCI,,,,,,,,,,,,,,,,,,,,,48
GCI48,,12th pillar: Innovation,Rank,12th pillar Innovation,GCI,,,,,,,,,,,,,,,,,,,,,48
GCI164,,Innovation and sophistication factors,Value,Innovation and sophistication factors,GCI,,,,,,,,,,,,,,,,,,,,,164
GCI164,,Innovation and sophistication factors,Rank,Innovation and sophistication factors,GCI,,,,,,,,,,,,,,,,,,,,,164
GCI163,,Global Competitiveness Index,Value,Global Competitiveness Index,GCI,,,,,,,,,,,,,,,,,,,,,163
GCI163,,Global Competitiveness Index,Rank,Global Competitiveness Index,GCI,,,,,,,,,,,,,,,,,,,,,163
GCI16,,"Wastefulness of government spending, 1-7 (best)",Value,108 Wastefulness of government spending 17 best,GCI,,,,,,,,,,,,,,,,,,,,,16
GCI16,,"Wastefulness of government spending, 1-7 (best)",Rank,108 Wastefulness of government spending 17 best,GCI,,,,,,,,,,,,,,,,,,,,,16
GCI28,,"Willingness to delegate authority, 1-7 (best)",Value,1109 Willingness to delegate authority 17 best,GCI,,,,,,,,,,,,,,,,,,,,,28
GCI28,,"Willingness to delegate authority, 1-7 (best)",Rank,1109 Willingness to delegate authority 17 best,GCI,,,,,,,,,,,,,,,,,,,,,28
GCI157,,"Affordability of financial services, 1-7 (best)",Value,DISCONTINUED Affordability of financial services 17 best,GCI,,,,,,,,,,,,,,,,,,,,,157
GCI157,,"Affordability of financial services, 1-7 (best)",Rank,DISCONTINUED Affordability of financial services 17 best,GCI,,,,,,,,,,,,,,,,,,,,,157
GCI158,,"Availability of financial services, 1-7 (best)",Value,DISCONTINUED Availability of financial services 17 best,GCI,,,,,,,,,,,,,,,,,,,,,158
GCI158,,"Availability of financial services, 1-7 (best)",Rank,DISCONTINUED Availability of financial services 17 best,GCI,,,,,,,,,,,,,,,,,,,,,158
GCI161,,GDP (US$ billions)*,Value,GDP US$ billions,GCI,,,,,,,,,,,,,,,,,,,,,161
GCI161,,GDP (US$ billions)*,Rank,GDP US$ billions,GCI,,,,,,,,,,,,,,,,,,,,,161
GCI165,,Population (millions)*,Value,Population millions,GCI,,,,,,,,,,,,,,,,,,,,,165
GCI165,,Population (millions)*,Rank,Population millions,GCI,,,,,,,,,,,,,,,,,,,,,165
GCI162,,GDP per capita (US$)*,Value,GDP per capita US$,GCI,,,,,,,,,,,,,,,,,,,,,162
GCI162,,GDP per capita (US$)*,Rank,GDP per capita US$,GCI,,,,,,,,,,,,,,,,,,,,,162
GCI160,,GDP (PPP) as share (%) of world total*,Value,GDP PPP as share % of world total,GCI,,,,,,,,,,,,,,,,,,,,,160
GCI160,,GDP (PPP) as share (%) of world total*,Rank,GDP PPP as share % of world total,GCI,,,,,,,,,,,,,,,,,,,,,160
